Time,Length,Device,Action,Source
0.2430000000167638,-8,AppleWatch,period,0
0.2430000000167638,-8,AppleWatch,period,0
0.2430000000167638,-8,AppleWatch,period,0
0.2449999999953434,-76,AppleWatch,period,0
0.2449999999953434,-8,AppleWatch,period,0
0.24600000004284084,-8,AppleWatch,period,0
0.27199999999720603,-11,AppleWatch,period,0
0.27199999999720603,-8,AppleWatch,period,0
0.27199999999720603,-8,AppleWatch,period,0
0.27199999999720603,-8,AppleWatch,period,0
0.2760000000707805,-76,AppleWatch,period,0
0.3010000000940636,-76,AppleWatch,period,0
0.3010000000940636,-76,AppleWatch,period,0
0.3010000000940636,-84,AppleWatch,period,0
0.3010000000940636,11,AppleWatch,period,0
0.3020000000251457,76,AppleWatch,period,0
0.3020000000251457,-84,AppleWatch,period,0
0.3020000000251457,76,AppleWatch,period,0
0.3040000000037253,-8,AppleWatch,period,0
0.3320000000530854,-8,AppleWatch,period,0
0.3320000000530854,-8,AppleWatch,period,0
0.3320000000530854,-8,AppleWatch,period,0
0.36200000008102506,-165,AppleWatch,period,0
0.36200000008102506,141,AppleWatch,period,0
0.3699999999953434,256,AppleWatch,period,0
0.37100000004284084,37,AppleWatch,period,0
0.3910000000614673,-11,AppleWatch,period,0
0.3919999999925494,-8,AppleWatch,period,0
0.3919999999925494,-8,AppleWatch,period,0
0.3919999999925494,-8,AppleWatch,period,0
0.4030000000493601,11,AppleWatch,period,0
0.4220000000204891,-76,AppleWatch,period,0
0.4220000000204891,-84,AppleWatch,period,0
0.42300000006798655,76,AppleWatch,period,0
0.42500000004656613,-8,AppleWatch,period,0
0.4340000000083819,256,AppleWatch,period,0
0.4340000000083819,37,AppleWatch,period,0
0.4520000000484288,-8,AppleWatch,period,0
0.4520000000484288,-8,AppleWatch,period,0
0.45600000000558794,-8,AppleWatch,period,0
0.481000000028871,-76,AppleWatch,period,0
0.481000000028871,-84,AppleWatch,period,0
0.48200000007636845,76,AppleWatch,period,0
0.4970000000903383,248,AppleWatch,period,0
0.5100000000093132,-11,AppleWatch,period,0
0.5100000000093132,-8,AppleWatch,period,0
0.5100000000093132,-8,AppleWatch,period,0
0.5230000000447035,11,AppleWatch,period,0
0.5400000000372529,-76,AppleWatch,period,0
0.5400000000372529,-84,AppleWatch,period,0
0.5410000000847504,76,AppleWatch,period,0
0.5430000000633299,-8,AppleWatch,period,0
0.6290000000735745,-11,AppleWatch,period,0
0.6419999999925494,11,AppleWatch,period,0
0.6450000000186265,-8,AppleWatch,period,0
0.753000000026077,-8,AppleWatch,period,0
7.381000000052154,-256,AppleWatch,period,0
7.3820000000996515,-256,AppleWatch,period,0
7.384000000078231,-130,AppleWatch,period,0
7.385000000009313,76,AppleWatch,period,0
7.402000000001863,84,AppleWatch,period,0
7.411000000080094,-8,AppleWatch,period,0
7.411000000080094,-8,AppleWatch,period,0
7.440999999991618,-256,AppleWatch,period,0
7.440999999991618,-256,AppleWatch,period,0
7.4420000000391155,-256,AppleWatch,period,0
7.444000000017695,-256,AppleWatch,period,0
7.447000000043772,-216,AppleWatch,period,0
7.447000000043772,256,AppleWatch,period,0
7.447000000043772,256,AppleWatch,period,0
7.447000000043772,256,AppleWatch,period,0
7.44800000009127,139,AppleWatch,period,0
7.471000000019558,-76,AppleWatch,period,0
7.472999999998137,-8,AppleWatch,period,0
7.472999999998137,-8,AppleWatch,period,0
7.475000000093132,-8,AppleWatch,period,0
7.475000000093132,-8,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,256,AppleWatch,period,0
7.477000000071712,42,AppleWatch,period,0
7.4850000001024455,11,AppleWatch,period,0
7.503000000026077,-76,AppleWatch,period,0
7.503000000026077,-8,AppleWatch,period,0
7.503000000026077,-8,AppleWatch,period,0
7.5070000000996515,-8,AppleWatch,period,0
7.5070000000996515,-8,AppleWatch,period,0
7.533000000054017,-84,AppleWatch,period,0
7.533000000054017,-11,AppleWatch,period,0
7.533000000054017,-8,AppleWatch,period,0
7.533000000054017,-8,AppleWatch,period,0
7.533000000054017,76,AppleWatch,period,0
7.534000000101514,-8,AppleWatch,period,0
7.534000000101514,-8,AppleWatch,period,0
7.536000000080094,-8,AppleWatch,period,0
7.560000000055879,-76,AppleWatch,period,0
7.590000000083819,-84,AppleWatch,period,0
7.591000000014901,76,AppleWatch,period,0
7.592000000062399,-8,AppleWatch,period,0
7.603000000002794,11,AppleWatch,period,0
7.621000000042841,-8,AppleWatch,period,0
7.621000000042841,-8,AppleWatch,period,0
7.650000000023283,-84,AppleWatch,period,0
7.650000000023283,-11,AppleWatch,period,0
7.6510000000707805,76,AppleWatch,period,0
7.741000000038184,256,AppleWatch,period,0
7.741000000038184,37,AppleWatch,period,0
7.744000000064261,-8,AppleWatch,period,0
7.7510000000474975,11,AppleWatch,period,0
7.831000000005588,-11,AppleWatch,period,0
7.832000000053085,-8,AppleWatch,period,0
7.833000000100583,-8,AppleWatch,period,0
7.861000000033528,-76,AppleWatch,period,0
7.861000000033528,-84,AppleWatch,period,0
7.862000000081025,256,AppleWatch,period,0
7.862000000081025,256,AppleWatch,period,0
7.862000000081025,27,AppleWatch,period,0
7.864000000059605,-8,AppleWatch,period,0
7.894000000087544,-8,AppleWatch,period,0
7.894000000087544,-8,AppleWatch,period,0
7.894000000087544,-8,AppleWatch,period,0
7.921000000089407,-76,AppleWatch,period,0
7.921000000089407,-84,AppleWatch,period,0
7.922000000020489,76,AppleWatch,period,0
7.951000000000931,-11,AppleWatch,period,0
7.962000000057742,11,AppleWatch,period,0
7.964000000036322,-8,AppleWatch,period,0
7.980000000097789,-84,AppleWatch,period,0
7.981000000028871,76,AppleWatch,period,0
7.983000000007451,-8,AppleWatch,period,0
8.054000000003725,-8,AppleWatch,period,0
8.070000000065193,-11,AppleWatch,period,0
8.082000000053085,11,AppleWatch,period,0
8.25,-8,AppleWatch,period,0
13.051000000094064,-256,AppleWatch,period,0
13.052000000025146,-256,AppleWatch,period,0
13.054000000003725,-130,AppleWatch,period,0
13.054000000003725,-256,AppleWatch,period,0
13.055000000051223,76,AppleWatch,period,0
13.05600000009872,-256,AppleWatch,period,0
13.072000000043772,84,AppleWatch,period,0
13.082000000053085,-256,AppleWatch,period,0
13.084000000031665,-256,AppleWatch,period,0
13.084000000031665,-256,AppleWatch,period,0
13.084000000031665,-8,AppleWatch,period,0
13.084000000031665,-8,AppleWatch,period,0
13.086000000010245,-256,AppleWatch,period,0
13.111000000033528,-185,AppleWatch,period,0
13.111000000033528,-256,AppleWatch,period,0
13.112000000081025,256,AppleWatch,period,0
13.112000000081025,256,AppleWatch,period,0
13.112000000081025,256,AppleWatch,period,0
13.112000000081025,139,AppleWatch,period,0
13.113000000012107,-256,AppleWatch,period,0
13.114000000059605,-18,AppleWatch,period,0
13.114999999990687,76,AppleWatch,period,0
13.143000000040047,-8,AppleWatch,period,0
13.143000000040047,-8,AppleWatch,period,0
13.145000000018626,256,AppleWatch,period,0
13.145000000018626,256,AppleWatch,period,0
13.145000000018626,256,AppleWatch,period,0
13.146000000066124,256,AppleWatch,period,0
13.146000000066124,256,AppleWatch,period,0
13.146000000066124,256,AppleWatch,period,0
13.146000000066124,256,AppleWatch,period,0
13.146000000066124,50,AppleWatch,period,0
13.146000000066124,-8,AppleWatch,period,0
13.146000000066124,-8,AppleWatch,period,0
13.146000000066124,-8,AppleWatch,period,0
13.156000000075437,11,AppleWatch,period,0
13.20000000006985,-76,AppleWatch,period,0
13.203000000095926,-8,AppleWatch,period,0
13.203000000095926,-84,AppleWatch,period,0
13.203000000095926,-11,AppleWatch,period,0
13.203000000095926,-8,AppleWatch,period,0
13.204000000027008,256,AppleWatch,period,0
13.204000000027008,256,AppleWatch,period,0
13.204000000027008,256,AppleWatch,period,0
13.204000000027008,139,AppleWatch,period,0
13.206000000005588,-8,AppleWatch,period,0
13.232000000076368,-8,AppleWatch,period,0
13.23300000000745,-8,AppleWatch,period,0
13.236000000033528,-8,AppleWatch,period,0
13.236000000033528,-8,AppleWatch,period,0
13.236000000033528,-8,AppleWatch,period,0
13.26100000005681,-76,AppleWatch,period,0
13.26100000005681,-8,AppleWatch,period,0
13.26100000005681,-8,AppleWatch,period,0
13.264000000082888,-8,AppleWatch,period,0
13.264000000082888,-8,AppleWatch,period,0
13.290000000037253,-76,AppleWatch,period,0
13.301000000094064,11,AppleWatch,period,0
13.304000000003725,-8,AppleWatch,period,0
13.320000000065193,-84,AppleWatch,period,0
13.320999999996275,76,AppleWatch,period,0
13.32300000009127,-8,AppleWatch,period,0
13.380000000004657,-92,AppleWatch,period,0
13.380000000004657,76,AppleWatch,period,0
13.384000000078231,-8,AppleWatch,period,0
13.406000000075437,256,AppleWatch,period,0
13.406000000075437,37,AppleWatch,period,0
13.409000000101514,-11,AppleWatch,period,0
13.421000000089407,11,AppleWatch,period,0
13.425000000046566,-8,AppleWatch,period,0
13.444000000017695,-8,AppleWatch,period,0
13.444000000017695,-8,AppleWatch,period,0
13.472000000067055,-76,AppleWatch,period,0
13.472000000067055,-84,AppleWatch,period,0
13.472999999998137,256,AppleWatch,period,0
13.472999999998137,102,AppleWatch,period,0
13.475000000093132,-8,AppleWatch,period,0
13.503000000026077,-8,AppleWatch,period,0
13.503000000026077,-8,AppleWatch,period,0
13.53200000000652,-76,AppleWatch,period,0
13.53200000000652,-84,AppleWatch,period,0
13.53200000000652,-11,AppleWatch,period,0
13.533000000054017,248,AppleWatch,period,0
13.533000000054017,76,AppleWatch,period,0
13.563000000081956,-8,AppleWatch,period,0
13.563000000081956,-8,AppleWatch,period,0
13.57300000009127,11,AppleWatch,period,0
13.592000000062399,-76,AppleWatch,period,0
13.592000000062399,-84,AppleWatch,period,0
13.59299999999348,76,AppleWatch,period,0
13.596000000019558,-8,AppleWatch,period,0
13.677000000025146,-8,AppleWatch,period,0
13.68100000009872,-11,AppleWatch,period,0
13.693000000086613,11,AppleWatch,period,0
13.74800000002142,-8,AppleWatch,period,0
18.39199999999255,-256,AppleWatch,period,0
18.39199999999255,-256,AppleWatch,period,0
18.393000000040047,-130,AppleWatch,period,0
18.394000000087544,76,AppleWatch,period,0
18.413000000058673,84,AppleWatch,period,0
18.45000000006985,-8,AppleWatch,period,0
18.45000000006985,-8,AppleWatch,period,0
18.49400000006426,11,AppleWatch,period,0
18.51100000005681,-256,AppleWatch,period,0
18.51100000005681,-256,AppleWatch,period,0
18.51300000003539,-256,AppleWatch,period,0
18.514000000082888,-256,AppleWatch,period,0
18.51500000001397,-216,AppleWatch,period,0
18.516000000061467,256,AppleWatch,period,0
18.516000000061467,256,AppleWatch,period,0
18.516000000061467,256,AppleWatch,period,0
18.516000000061467,139,AppleWatch,period,0
18.518000000040047,-8,AppleWatch,period,0
18.542000000015832,-76,AppleWatch,period,0
18.542000000015832,-8,AppleWatch,period,0
18.542000000015832,-8,AppleWatch,period,0
18.54500000004191,-8,AppleWatch,period,0
18.54500000004191,-8,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,256,AppleWatch,period,0
18.546000000089407,42,AppleWatch,period,0
18.572000000043772,-76,AppleWatch,period,0
18.572000000043772,-8,AppleWatch,period,0
18.572000000043772,-8,AppleWatch,period,0
18.57300000009127,-11,AppleWatch,period,0
18.57500000006985,-84,AppleWatch,period,0
18.57500000006985,-8,AppleWatch,period,0
18.57500000006985,-8,AppleWatch,period,0
18.57500000006985,76,AppleWatch,period,0
18.603000000002794,-8,AppleWatch,period,0
18.603000000002794,-8,AppleWatch,period,0
18.60500000009779,-8,AppleWatch,period,0
18.60500000009779,-8,AppleWatch,period,0
18.616000000038184,11,AppleWatch,period,0
18.619999999995343,-8,AppleWatch,period,0
18.63200000009965,-76,AppleWatch,period,0
18.63200000009965,-8,AppleWatch,period,0
18.663000000058673,-84,AppleWatch,period,0
18.663000000058673,76,AppleWatch,period,0
18.695000000065193,-8,AppleWatch,period,0
18.721000000019558,-84,AppleWatch,period,0
18.722000000067055,-11,AppleWatch,period,0
18.722000000067055,76,AppleWatch,period,0
18.73300000000745,11,AppleWatch,period,0
18.752000000094995,-8,AppleWatch,period,0
18.752000000094995,-8,AppleWatch,period,0
18.813000000081956,256,AppleWatch,period,0
18.81400000001304,37,AppleWatch,period,0
18.900000000023283,-11,AppleWatch,period,0
18.90300000004936,-8,AppleWatch,period,0
18.90300000004936,-8,AppleWatch,period,0
18.93100000009872,-76,AppleWatch,period,0
18.93100000009872,-84,AppleWatch,period,0
18.932000000029802,256,AppleWatch,period,0
18.932000000029802,256,AppleWatch,period,0
18.932000000029802,27,AppleWatch,period,0
18.962999999988824,-8,AppleWatch,period,0
18.962999999988824,-8,AppleWatch,period,0
18.962999999988824,-8,AppleWatch,period,0
18.991000000038184,-76,AppleWatch,period,0
18.991000000038184,-84,AppleWatch,period,0
18.991000000038184,76,AppleWatch,period,0
19.020000000018626,-11,AppleWatch,period,0
19.03200000000652,11,AppleWatch,period,0
19.036000000080094,-8,AppleWatch,period,0
19.050000000046566,-84,AppleWatch,period,0
19.051000000094064,76,AppleWatch,period,0
19.054000000003725,-8,AppleWatch,period,0
19.14000000001397,-11,AppleWatch,period,0
19.152000000001863,11,AppleWatch,period,0
19.15500000002794,-8,AppleWatch,period,0
19.249000000068918,-8,AppleWatch,period,0
24.331000000005588,-256,AppleWatch,period,0
24.332000000053085,-256,AppleWatch,period,0
24.335000000079162,-130,AppleWatch,period,0
24.335000000079162,-256,AppleWatch,period,0
24.336000000010245,76,AppleWatch,period,0
24.337000000057742,-256,AppleWatch,period,0
24.353000000002794,84,AppleWatch,period,0
24.363000000012107,-256,AppleWatch,period,0
24.363000000012107,-8,AppleWatch,period,0
24.363000000012107,-8,AppleWatch,period,0
24.364999999990687,-256,AppleWatch,period,0
24.364999999990687,-256,AppleWatch,period,0
24.36700000008568,-256,AppleWatch,period,0
24.393000000040047,-185,AppleWatch,period,0
24.393000000040047,-256,AppleWatch,period,0
24.393000000040047,256,AppleWatch,period,0
24.394000000087544,256,AppleWatch,period,0
24.394000000087544,256,AppleWatch,period,0
24.394000000087544,139,AppleWatch,period,0
24.395000000018626,-256,AppleWatch,period,0
24.395000000018626,-18,AppleWatch,period,0
24.396000000066124,76,AppleWatch,period,0
24.42399999999907,-8,AppleWatch,period,0
24.42399999999907,-8,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,256,AppleWatch,period,0
24.427000000025146,50,AppleWatch,period,0
24.436000000103377,11,AppleWatch,period,0
24.45200000004843,-8,AppleWatch,period,0
24.45200000004843,-8,AppleWatch,period,0
24.45400000002701,-8,AppleWatch,period,0
24.45400000002701,-76,AppleWatch,period,0
24.455000000074506,-8,AppleWatch,period,0
24.48200000007637,-8,AppleWatch,period,0
24.48200000007637,-11,AppleWatch,period,0
24.48200000007637,-8,AppleWatch,period,0
24.48200000007637,-8,AppleWatch,period,0
24.487000000081025,-84,AppleWatch,period,0
24.487000000081025,-8,AppleWatch,period,0
24.487000000081025,-8,AppleWatch,period,0
24.488000000012107,256,AppleWatch,period,0
24.488000000012107,256,AppleWatch,period,0
24.488000000012107,256,AppleWatch,period,0
24.488000000012107,139,AppleWatch,period,0
24.514000000082888,-76,AppleWatch,period,0
24.514000000082888,-8,AppleWatch,period,0
24.514000000082888,-8,AppleWatch,period,0
24.514000000082888,-8,AppleWatch,period,0
24.51500000001397,-8,AppleWatch,period,0
24.51500000001397,-8,AppleWatch,period,0
24.542000000015832,-8,AppleWatch,period,0
24.542000000015832,-8,AppleWatch,period,0
24.570999999996275,-76,AppleWatch,period,0
24.600000000093132,-84,AppleWatch,period,0
24.600000000093132,76,AppleWatch,period,0
24.601000000024214,-11,AppleWatch,period,0
24.63800000003539,-8,AppleWatch,period,0
24.63800000003539,11,AppleWatch,period,0
24.662000000011176,-92,AppleWatch,period,0
24.662000000011176,-8,AppleWatch,period,0
24.663000000058673,76,AppleWatch,period,0
24.684000000008382,256,AppleWatch,period,0
24.684000000008382,37,AppleWatch,period,0
24.693000000086613,-8,AppleWatch,period,0
24.693000000086613,-8,AppleWatch,period,0
24.721000000019558,-76,AppleWatch,period,0
24.721000000019558,-84,AppleWatch,period,0
24.721000000019558,76,AppleWatch,period,0
24.722999999998137,-8,AppleWatch,period,0
24.734000000054948,256,AppleWatch,period,0
24.734000000054948,37,AppleWatch,period,0
24.75,-11,AppleWatch,period,0
24.751000000047497,-8,AppleWatch,period,0
24.752000000094995,-8,AppleWatch,period,0
24.76300000003539,11,AppleWatch,period,0
24.766000000061467,-8,AppleWatch,period,0
24.781000000075437,-76,AppleWatch,period,0
24.781000000075437,-84,AppleWatch,period,0
24.78200000000652,76,AppleWatch,period,0
24.783000000054017,-8,AppleWatch,period,0
24.792000000015832,248,AppleWatch,period,0
24.81200000003446,-8,AppleWatch,period,0
24.81200000003446,-8,AppleWatch,period,0
24.84000000008382,-76,AppleWatch,period,0
24.8410000000149,-84,AppleWatch,period,0
24.8410000000149,76,AppleWatch,period,0
24.869999999995343,-11,AppleWatch,period,0
24.88200000009965,11,AppleWatch,period,0
24.885000000009313,-8,AppleWatch,period,0
24.936000000103377,-8,AppleWatch,period,0
24.99200000008568,-11,AppleWatch,period,0
29.460000000079162,-256,AppleWatch,period,0
29.461000000010245,-256,AppleWatch,period,0
29.462000000057742,-130,AppleWatch,period,0
29.46400000003632,76,AppleWatch,period,0
29.48100000002887,84,AppleWatch,period,0
29.491000000038184,-8,AppleWatch,period,0
29.491000000038184,-8,AppleWatch,period,0
29.520000000018626,-256,AppleWatch,period,0
29.521999999997206,-256,AppleWatch,period,0
29.525000000023283,-256,AppleWatch,period,0
29.527000000001863,-256,AppleWatch,period,0
29.527000000001863,-216,AppleWatch,period,0
29.52800000004936,256,AppleWatch,period,0
29.52800000004936,256,AppleWatch,period,0
29.52800000004936,256,AppleWatch,period,0
29.52800000004936,139,AppleWatch,period,0
29.557000000029802,256,AppleWatch,period,0
29.5580000000773,256,AppleWatch,period,0
29.5580000000773,256,AppleWatch,period,0
29.5580000000773,256,AppleWatch,period,0
29.5580000000773,256,AppleWatch,period,0
29.5580000000773,256,AppleWatch,period,0
29.5580000000773,256,AppleWatch,period,0
29.5580000000773,42,AppleWatch,period,0
29.56400000001304,11,AppleWatch,period,0
29.584000000031665,-76,AppleWatch,period,0
29.584000000031665,-8,AppleWatch,period,0
29.584000000031665,-8,AppleWatch,period,0
29.585000000079162,-8,AppleWatch,period,0
29.585000000079162,-8,AppleWatch,period,0
29.60700000007637,-8,AppleWatch,period,0
29.612000000081025,-76,AppleWatch,period,0
29.612000000081025,-11,AppleWatch,period,0
29.613000000012107,-8,AppleWatch,period,0
29.613000000012107,-8,AppleWatch,period,0
29.616000000038184,-84,AppleWatch,period,0
29.616000000038184,76,AppleWatch,period,0
29.619999999995343,-8,AppleWatch,period,0
29.644000000087544,-8,AppleWatch,period,0
29.644000000087544,-8,AppleWatch,period,0
29.644000000087544,-8,AppleWatch,period,0
29.644000000087544,-8,AppleWatch,period,0
29.644000000087544,-8,AppleWatch,period,0
29.646000000066124,-8,AppleWatch,period,0
29.67000000004191,-76,AppleWatch,period,0
29.68500000005588,11,AppleWatch,period,0
29.70200000004843,-84,AppleWatch,period,0
29.70200000004843,76,AppleWatch,period,0
29.706000000005588,-8,AppleWatch,period,0
29.760000000009313,-84,AppleWatch,period,0
29.76100000005681,76,AppleWatch,period,0
29.764000000082888,-8,AppleWatch,period,0
29.803000000072643,11,AppleWatch,period,0
29.80600000009872,-8,AppleWatch,period,0
29.820999999996275,256,AppleWatch,period,0
29.820999999996275,37,AppleWatch,period,0
29.822000000043772,-11,AppleWatch,period,0
29.82400000002235,-8,AppleWatch,period,0
29.85400000005029,-8,AppleWatch,period,0
29.85400000005029,-8,AppleWatch,period,0
29.88200000009965,-76,AppleWatch,period,0
29.88200000009965,-84,AppleWatch,period,0
29.88200000009965,256,AppleWatch,period,0
29.88200000009965,102,AppleWatch,period,0
29.913999999989755,-8,AppleWatch,period,0
29.913999999989755,-8,AppleWatch,period,0
29.940999999991618,-76,AppleWatch,period,0
29.940999999991618,-84,AppleWatch,period,0
29.942000000039116,248,AppleWatch,period,0
29.970000000088476,-11,AppleWatch,period,0
29.98300000000745,11,AppleWatch,period,0
29.986000000033528,-8,AppleWatch,period,0
0.0,-256,AppleWatch,period,1
0.001999999978579581,-256,AppleWatch,period,1
0.001999999978579581,-130,AppleWatch,period,1
0.003999999957159162,76,AppleWatch,period,1
0.005000000004656613,-256,AppleWatch,period,1
0.006999999983236194,-256,AppleWatch,period,1
0.021999999997206032,84,AppleWatch,period,1
0.03299999993760139,-256,AppleWatch,period,1
0.03299999993760139,-8,AppleWatch,period,1
0.03299999993760139,-8,AppleWatch,period,1
0.03399999998509884,-256,AppleWatch,period,1
0.03399999998509884,-256,AppleWatch,period,1
0.03599999996367842,-256,AppleWatch,period,1
0.062000000034458935,-185,AppleWatch,period,1
0.062000000034458935,-256,AppleWatch,period,1
0.062000000034458935,256,AppleWatch,period,1
0.06299999996554106,256,AppleWatch,period,1
0.06299999996554106,256,AppleWatch,period,1
0.06299999996554106,139,AppleWatch,period,1
0.06400000001303852,-256,AppleWatch,period,1
0.06400000001303852,-18,AppleWatch,period,1
0.06400000001303852,76,AppleWatch,period,1
0.09199999994598329,-8,AppleWatch,period,1
0.09199999994598329,-8,AppleWatch,period,1
0.09499999997206032,-8,AppleWatch,period,1
0.09499999997206032,-8,AppleWatch,period,1
0.106000000028871,11,AppleWatch,period,1
0.10999999998603016,-8,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,37,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,155,AppleWatch,period,1
0.1130000000121072,256,AppleWatch,period,1
0.1130000000121072,157,AppleWatch,period,1
0.11999999999534339,-76,AppleWatch,period,1
0.11999999999534339,-8,AppleWatch,period,1
0.12199999997392297,-8,AppleWatch,period,1
0.12399999995250255,-84,AppleWatch,period,1
0.12399999995250255,-76,AppleWatch,period,1
0.12399999995250255,-8,AppleWatch,period,1
0.12399999995250255,-8,AppleWatch,period,1
0.125,256,AppleWatch,period,1
0.125,256,AppleWatch,period,1
0.125,256,AppleWatch,period,1
0.125,139,AppleWatch,period,1
0.12800000002607703,-8,AppleWatch,period,1
0.15200000000186265,-84,AppleWatch,period,1
0.15200000000186265,-11,AppleWatch,period,1
0.15299999993294477,-8,AppleWatch,period,1
0.15299999993294477,-8,AppleWatch,period,1
0.15299999993294477,76,AppleWatch,period,1
0.15700000000651926,-8,AppleWatch,period,1
0.15700000000651926,-8,AppleWatch,period,1
0.162999999942258,256,AppleWatch,period,1
0.162999999942258,37,AppleWatch,period,1
0.16700000001583248,-8,AppleWatch,period,1
0.18299999996088445,-76,AppleWatch,period,1
0.18299999996088445,-8,AppleWatch,period,1
0.18299999996088445,-8,AppleWatch,period,1
0.1840000000083819,-76,AppleWatch,period,1
0.1840000000083819,-8,AppleWatch,period,1
0.1840000000083819,-8,AppleWatch,period,1
0.21199999994132668,-8,AppleWatch,period,1
0.21199999994132668,-76,AppleWatch,period,1
0.21199999994132668,-8,AppleWatch,period,1
0.21199999994132668,-8,AppleWatch,period,1
0.21199999994132668,-8,AppleWatch,period,1
0.22100000001955777,11,AppleWatch,period,1
0.24199999996926636,-76,AppleWatch,period,1
0.24199999996926636,-84,AppleWatch,period,1
0.24199999996926636,-84,AppleWatch,period,1
0.24199999996926636,256,AppleWatch,period,1
0.24199999996926636,127,AppleWatch,period,1
0.2449999999953434,-8,AppleWatch,period,1
0.2709999999497086,-8,AppleWatch,period,1
0.2709999999497086,-8,AppleWatch,period,1
0.30099999997764826,-92,AppleWatch,period,1
0.30099999997764826,-76,AppleWatch,period,1
0.30099999997764826,-84,AppleWatch,period,1
0.3020000000251457,141,AppleWatch,period,1
0.3449999999720603,-8,AppleWatch,period,1
0.3610000000335276,-11,AppleWatch,period,1
0.37399999995250255,11,AppleWatch,period,1
0.3839999999618158,256,AppleWatch,period,1
0.3839999999618158,37,AppleWatch,period,1
0.39099999994505197,-8,AppleWatch,period,1
0.39099999994505197,-8,AppleWatch,period,1
0.44900000002235174,-76,AppleWatch,period,1
