"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"459","588481.405000","localhost ()","0.026000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"463","588481.653000","remote ()","0.013000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"465","588481.665000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"509","588482.405000","localhost ()","0.154000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"513","588482.958000","remote ()","0.380000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"514","588483.062000","controller","0.104000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"632","588483.441000","localhost ()","0.001000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"748","588483.827000","remote ()","0.181000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"749","588483.903000","controller","0.076000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"757","588484.403000","localhost ()","0.134000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"762","588484.697000","remote ()","0.149000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"763","588484.704000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"847","588485.406000","localhost ()","0.146000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"850","588485.718000","controller","0.168000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"855","588485.857000","remote ()","0.002000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"860","588486.408000","localhost ()","0.011000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"864","588486.728000","remote ()","0.006000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"865","588486.754000","controller","0.026000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"878","588487.403000","localhost ()","0.047000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"879","588487.604000","controller","0.201000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"880","588487.888000","remote ()","0.284000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"958","588488.408000","localhost ()","0.052000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"978","588488.758000","remote ()","0.067000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"979","588488.909000","controller","0.151000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"986","588489.405000","localhost ()","0.141000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"987","588489.511000","controller","0.106000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"995","588489.917000","remote ()","0.041000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"999","588490.406000","localhost ()","0.251000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1005","588490.789000","remote ()","0.019000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1006","588490.938000","controller","0.149000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1013","588491.404000","localhost ()","0.017000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1014","588491.632000","controller","0.228000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1020","588491.950000","remote ()","0.012000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1026","588492.404000","localhost ()","0.122000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1029","588492.818000","remote ()","0.252000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1030","588492.822000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1163","588493.470000","localhost ()","0.000000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1208","588493.547000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1256","588493.980000","remote ()","0.026000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1262","588494.405000","localhost ()","0.115000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1265","588494.848000","remote ()","0.289000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1266","588494.850000","controller","0.002000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1353","588495.406000","localhost ()","0.134000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1355","588495.847000","controller","0.283000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1357","588495.865000","remote ()","0.018000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1361","588496.406000","localhost ()","0.219000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1364","588497.024000","remote ()","0.315000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1365","588497.030000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1369","588497.403000","localhost ()","0.213000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1376","588497.893000","remote ()","0.236000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1377","588498.043000","controller","0.150000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1380","588498.405000","localhost ()","0.196000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1382","588498.843000","controller","0.276000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1384","588498.908000","remote ()","0.065000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1457","588499.404000","localhost ()","0.092000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1459","588499.924000","remote ()","0.255000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1460","588499.931000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1465","588500.406000","localhost ()","0.120000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1467","588500.847000","controller","0.268000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1469","588500.938000","remote ()","0.091000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1473","588501.441000","localhost ()","0.215000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1476","588501.953000","remote ()","0.462000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1477","588501.961000","controller","0.008000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1483","588502.398000","localhost ()","0.071000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1484","588502.952000","controller","0.554000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1486","588502.970000","remote ()","0.018000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1563","588503.490000","localhost ()","0.000000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1647","588503.983000","remote ()","0.292000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1648","588503.991000","controller","0.008000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1652","588504.404000","localhost ()","0.138000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1655","588504.998000","remote ()","0.168000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1656","588505.006000","controller","0.008000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1736","588505.404000","localhost ()","0.161000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1740","588505.882000","controller","0.319000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1743","588506.013000","remote ()","0.125000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1746","588506.404000","localhost ()","0.147000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1751","588507.029000","remote ()","0.544000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1752","588507.036000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1756","588507.406000","localhost ()","0.050000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1758","588508.043000","remote ()","0.414000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1759","588508.050000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1763","588508.404000","localhost ()","0.110000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1769","588509.058000","remote ()","0.205000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1770","588509.065000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1845","588509.408000","localhost ()","0.031000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1847","588509.983000","controller","0.073000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1849","588510.073000","remote ()","0.090000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1852","588510.405000","localhost ()","0.089000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1855","588510.944000","remote ()","0.095000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1856","588511.094000","controller","0.150000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1859","588511.407000","localhost ()","0.079000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1861","588511.958000","remote ()","0.219000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1862","588511.966000","controller","0.008000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1865","588512.404000","localhost ()","0.071000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"1867","588512.954000","controller","0.292000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1869","588512.975000","remote ()","0.021000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1947","588513.493000","localhost ()","0.000000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2028","588513.989000","remote ()","0.257000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2029","588513.995000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2032","588514.408000","localhost ()","0.042000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2034","588514.896000","controller","0.276000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2038","588515.003000","remote ()","0.086000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2118","588515.426000","localhost ()","0.051000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2122","588516.018000","remote ()","0.171000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2123","588516.024000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2127","588516.406000","localhost ()","0.027000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2131","588517.027000","controller","0.240000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2133","588517.036000","remote ()","0.009000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2139","588517.406000","localhost ()","0.021000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2142","588517.937000","controller","0.277000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2146","588518.048000","remote ()","0.060000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2150","588518.407000","localhost ()","0.024000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2154","588519.063000","remote ()","0.244000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2155","588519.070000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2229","588519.404000","localhost ()","0.015000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2232","588519.944000","controller","0.314000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2235","588520.078000","remote ()","0.089000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2237","588520.405000","localhost ()","0.006000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2240","588521.093000","remote ()","0.250000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2241","588521.100000","controller","0.007000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2242","588521.405000","localhost ()","0.305000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2247","588522.013000","controller","0.224000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2250","588522.108000","remote ()","0.049000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2254","588522.407000","localhost ()","0.025000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2257","588523.123000","remote ()","0.194000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2258","588523.129000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2337","588523.494000","localhost ()","0.001000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2419","588524.021000","controller","0.040000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2423","588524.138000","remote ()","0.107000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2424","588524.406000","localhost ()","0.268000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2426","588524.569000","controller","0.150000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2431","588525.154000","remote ()","0.221000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2432","588525.404000","localhost ()","0.250000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2434","588525.479000","controller","0.053000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2439","588526.169000","remote ()","0.098000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2440","588526.407000","localhost ()","0.238000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2442","588526.609000","controller","0.180000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2446","588527.184000","remote ()","0.179000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2447","588527.407000","localhost ()","0.223000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2449","588527.567000","controller","0.120000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2453","588528.199000","remote ()","0.261000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2454","588528.406000","localhost ()","0.207000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2457","588528.502000","controller","0.017000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2482","588529.215000","remote ()","0.003000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2530","588529.407000","localhost ()","0.093000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2535","588529.654000","controller","0.197000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2543","588530.229000","remote ()","0.076000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2558","588530.406000","localhost ()","0.005000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2562","588530.523000","controller","0.017000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2616","588531.244000","remote ()","0.016000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2618","588531.408000","localhost ()","0.030000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2621","588531.684000","controller","0.202000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2624","588532.259000","remote ()","0.464000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2627","588532.406000","localhost ()","0.057000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2629","588532.699000","controller","0.213000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2667","588533.420000","remote ()","0.004000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2709","588533.498000","localhost ()","0.000000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2740","588533.564000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2793","588534.288000","remote ()","0.259000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2795","588534.401000","localhost ()","0.054000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2796","588534.515000","controller","0.114000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2801","588535.404000","localhost ()","0.494000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2802","588535.449000","remote ()","0.045000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2803","588535.516000","controller","0.067000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2808","588536.408000","localhost ()","0.042000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2809","588536.463000","remote ()","0.055000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2810","588536.534000","controller","0.071000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2813","588537.404000","localhost ()","0.410000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2814","588537.479000","remote ()","0.075000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2815","588537.538000","controller","0.059000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2821","588538.407000","localhost ()","0.468000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2822","588538.494000","remote ()","0.087000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2823","588538.500000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2898","588539.407000","localhost ()","0.093000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2900","588539.508000","remote ()","0.076000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2901","588539.569000","controller","0.061000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2906","588540.379000","remote ()","0.093000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2907","588540.403000","localhost ()","0.024000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2908","588540.578000","controller","0.175000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2914","588541.249000","remote ()","0.119000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2915","588541.408000","localhost ()","0.159000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2916","588541.577000","controller","0.169000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2921","588542.264000","remote ()","0.200000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2922","588542.405000","localhost ()","0.141000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"2923","588542.597000","controller","0.192000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2928","588543.279000","remote ()","0.064000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3004","588543.491000","localhost ()","0.000000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3041","588543.572000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3086","588544.294000","remote ()","0.635000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3090","588544.406000","localhost ()","0.092000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3091","588544.600000","controller","0.194000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3098","588545.309000","remote ()","0.078000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3099","588545.407000","localhost ()","0.098000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3100","588545.604000","controller","0.197000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3104","588546.324000","remote ()","0.187000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3105","588546.405000","localhost ()","0.081000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3107","588546.617000","controller","0.181000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3112","588547.339000","remote ()","0.062000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3113","588547.407000","localhost ()","0.068000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3114","588547.622000","controller","0.215000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3118","588548.405000","localhost ()","0.504000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3119","588548.499000","remote ()","0.094000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3120","588548.627000","controller","0.128000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3127","588549.406000","localhost ()","0.043000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3128","588549.514000","remote ()","0.108000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3132","588549.954000","controller","0.223000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3204","588550.406000","localhost ()","0.093000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3205","588550.529000","remote ()","0.123000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3206","588550.628000","controller","0.099000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3212","588551.399000","remote ()","0.423000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3213","588551.413000","localhost ()","0.014000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3215","588551.564000","controller","0.034000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3219","588552.404000","localhost ()","0.776000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3224","588552.995000","remote ()","0.348000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3225","588553.024000","controller","0.029000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3269","588553.429000","remote ()","0.001000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3304","588553.499000","localhost ()","0.000000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3341","588553.577000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"3389","588554.404000","localhost ()","0.088000","remote ()","ATT","32","Sent Handle Value Notification, Handle: 0x0020 (Unknown)"
"3390","588554.444000","remote ()","0.040000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3391","588554.565000","controller","0.121000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
