"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"1563","348255.238000","0.005000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"1573","348255.274000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"1578","348255.287000","0.000000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"1579","348255.287000","0.000000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"1590","348255.465000","0.002000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"1591","348255.467000","0.002000","localhost ()","78:91:b5:7f:f5:1b (BPM Connect E4)","L2CAP","16","Sent "
"1592","348255.468000","0.001000","localhost ()","78:91:b5:7f:f5:1b (BPM Connect E4)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"1593","348255.496000","0.028000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1594","348255.496000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1595","348255.525000","0.029000","78:91:b5:7f:f5:1b (BPM Connect E4)","localhost ()","L2CAP","19","Rcvd Command Reject"
"1596","348255.525000","0.000000","78:91:b5:7f:f5:1b (BPM Connect E4)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 185"
"1597","348255.526000","0.001000","localhost ()","78:91:b5:7f:f5:1b (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"1598","348255.584000","0.058000","78:91:b5:7f:f5:1b (BPM Connect E4)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Generic Attribute Profile"
"1599","348255.584000","0.000000","localhost ()","78:91:b5:7f:f5:1b (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0005..0xffff"
"1600","348255.586000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1607","348255.644000","0.033000","78:91:b5:7f:f5:1b (BPM Connect E4)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Generic Access Profile"
"1608","348255.644000","0.000000","localhost ()","78:91:b5:7f:f5:1b (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x000a..0xffff"
"1609","348255.648000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1610","348255.704000","0.056000","78:91:b5:7f:f5:1b (BPM Connect E4)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"1611","348255.704000","0.000000","localhost ()","78:91:b5:7f:f5:1b (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x000e..0xffff"
"1612","348255.708000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1613","348255.764000","0.056000","78:91:b5:7f:f5:1b (BPM Connect E4)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0x000e (Unknown: Unknown)"
