"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"9751","112341.434000","0.002000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"9761","112341.466000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"9765","112341.499000","0.029000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"9766","112341.506000","0.007000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"9774","112341.562000","0.005000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 23"
"9775","112341.567000","0.005000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"9776","112341.570000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9779","112341.620000","0.037000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","23","Rcvd Read By Group Type Response, Attribute List Length: 2, Generic Access Profile, Generic Attribute Profile"
"9780","112341.620000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0010..0xffff"
"9781","112341.624000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9783","112341.680000","0.032000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"9784","112341.680000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0016..0xffff"
"9785","112341.684000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9786","112341.727000","0.043000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9791","112341.739000","0.000000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Device Information"
"9793","112341.741000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000c..0x000f"
"9796","112341.793000","0.044000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9798","112341.800000","0.007000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"9799","112341.800000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x000f..0x000f"
"9802","112341.836000","0.020000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9809","112341.860000","0.002000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"9810","112341.861000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Write Request, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"9812","112341.920000","0.039000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"9821","112341.922000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9824","112341.924000","0.002000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0010..0x0015"
"9828","112341.979000","0.039000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9831","112342.004000","0.024000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 1, Unknown"
"9832","112342.004000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0013..0x0015"
"9835","112342.037000","0.007000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9839","112342.065000","0.019000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 1, Unknown"
"9840","112342.066000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0016..0xffff"
"9841","112342.100000","0.034000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9850","112342.125000","0.007000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 3, System ID, Model Number String, Serial Number String"
"9851","112342.125000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x001d..0xffff"
"9852","112342.176000","0.051000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9854","112342.185000","0.009000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 3, Firmware Revision String, Hardware Revision String, Software Revision String"
"9855","112342.185000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0023..0xffff"
"9856","112342.243000","0.058000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 3, Manufacturer Name String, IEEE 11073-20601 Regulatory Certification Data List, PnP ID"
"9857","112342.244000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0029..0xffff"
"9858","112342.247000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9861","112342.285000","0.027000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9868","112342.305000","0.008000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","25","Rcvd Read By Type Response, Attribute List Length: 2, Unknown, Unknown"
"9869","112342.305000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x002d..0xffff"
"9873","112342.339000","0.010000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9878","112342.365000","0.021000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0x002d (Device Information: Unknown: Unknown)"
"9879","112342.366000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x0013..0x0013"
"9883","112342.399000","0.008000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9887","112342.425000","0.014000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x0013 (Unknown: Unknown: Client Characteristic Configuration)"
"9888","112342.425000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Write Request, Handle: 0x0013 (Unknown: Unknown: Client Characteristic Configuration)"
"9891","112342.464000","0.019000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9898","112342.485000","0.009000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0013 (Unknown: Unknown: Client Characteristic Configuration)"
"9899","112342.485000","0.000000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"9900","112342.485000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x001a (Device Information: Model Number String)"
"9901","112342.485000","0.000000","host","controller","HCI_CMD","18","Sent LE Connection Update"
"9902","112342.486000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"9906","112342.515000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9907","112342.515000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9910","112342.545000","0.018000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","26","Rcvd Read Response, Handle: 0x001a (Device Information: Model Number String)"
"9911","112342.546000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x001c (Device Information: Serial Number String)"
"9912","112342.578000","0.032000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9917","112342.605000","0.017000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","16","Rcvd Read Response, Handle: 0x001c (Device Information: Serial Number String)"
"9918","112342.606000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x001e (Device Information: Firmware Revision String)"
"9919","112342.642000","0.036000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9925","112342.665000","0.016000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","13","Rcvd Read Response, Handle: 0x001e (Device Information: Firmware Revision String)"
"9926","112342.666000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x0020 (Device Information: Hardware Revision String)"
"9927","112342.717000","0.051000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9929","112342.723000","0.006000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","13","Rcvd Read Response, Handle: 0x0020 (Device Information: Hardware Revision String)"
"9930","112342.724000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x0022 (Device Information: Software Revision String)"
"9931","112342.783000","0.059000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","13","Rcvd Read Response, Handle: 0x0022 (Device Information: Software Revision String)"
"9932","112342.784000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x0024 (Device Information: Manufacturer Name String)"
"9933","112342.787000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9938","112342.858000","0.018000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9942","112342.876000","0.012000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","26","Rcvd Read Response, Handle: 0x0024 (Device Information: Manufacturer Name String)"
"9944","112342.876000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x002a (Device Information: Unknown)"
"9947","112342.909000","0.017000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9953","112342.934000","0.005000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","26","Rcvd Read Response, Handle: 0x002a (Device Information: Unknown)"
"9954","112342.934000","0.000000","controller","host","HCI_EVT","13","Rcvd LE Meta (LE Connection Update Complete)"
