"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"33","588163.163000","localhost ()","0.078000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"34","588163.179000","localhost ()","0.016000","remote ()","ATT","14","Sent Write Request, Handle: 0x001f (Unknown)"
"35","588163.228000","controller","0.049000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"36","588163.228000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"52","588163.375000","remote ()","0.004000","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x001f (Unknown)"
"53","588163.375000","remote ()","0.000000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"118","588163.477000","localhost ()","0.000000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"141","588163.519000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"229","588163.664000","remote ()","0.004000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"250","588163.693000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"268","588163.953000","remote ()","0.226000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"269","588163.956000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"270","588163.959000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"271","588163.959000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"272","588163.960000","remote ()","0.001000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"274","588164.099000","remote ()","0.110000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"275","588164.102000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
