"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"15","67140.508000","localhost ()","0.050000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"32","67140.892000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"34","67141.039000","remote ()","0.029000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"35","67141.043000","localhost ()","0.004000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"36","67141.328000","remote ()","0.285000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"38","67141.328000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"39","67141.331000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"44","67141.472000","remote ()","0.096000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"45","67141.476000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"46","67141.585000","controller","0.109000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"49","67141.621000","remote ()","0.005000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"50","67141.763000","remote ()","0.142000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"51","67141.909000","remote ()","0.146000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"117","67142.053000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"120","67142.057000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"121","67142.057000","remote ()","0.000000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"160","67142.200000","remote ()","0.026000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
