"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"909","494639.203000","0.000000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"921","494639.227000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"937","494639.284000","0.002000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"938","494639.284000","0.000000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"956","494639.344000","0.006000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"966","494639.404000","0.026000","controller","host","HCI_EVT","14","Rcvd LE Meta (LE Data Length Change)"
"967","494639.408000","0.004000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 527"
"999","494639.463000","0.001000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 247"
"1012","494639.485000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1021","494639.495000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"1026","494639.552000","0.042000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","35","Rcvd Read By Group Type Response, Attribute List Length: 4, Generic Access Profile, Generic Attribute Profile, Device Information, Dialog Semiconductor GmbH"
"1027","494639.553000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x002b..0xffff"
"1028","494639.590000","0.037000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1030","494639.643000","0.053000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"1031","494639.643000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x003c..0xffff"
"1032","494639.689000","0.046000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1034","494639.705000","0.016000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0xffff (Unknown: Unknown)"
"1035","494639.706000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0006..0x0009"
"1036","494639.760000","0.054000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1038","494639.765000","0.005000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"1039","494639.765000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Find Information Request, Handles: 0x0009..0x0009"
"1040","494639.829000","0.064000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1043","494639.853000","0.018000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"1044","494639.854000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Write Request, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"1046","494639.913000","0.043000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"1057","494639.915000","0.002000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000a..0x0016"
"1058","494639.918000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1060","494639.937000","0.013000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1062","494639.973000","0.036000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","53","Rcvd Read By Type Response, Attribute List Length: 6, Manufacturer Name String, Model Number String, Firmware Revision String, Software Revision String, System ID, PnP ID"
"1063","494639.973000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0017..0x002a"
"1064","494640.000000","0.027000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1068","494640.035000","0.027000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","200","Rcvd Read By Type Response, Attribute List Length: 9, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown"
"1069","494640.036000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x002b..0x003b"
"1070","494640.067000","0.031000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1072","494640.095000","0.028000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","95","Rcvd Read By Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown"
"1073","494640.095000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x003a..0x003b"
"1075","494640.130000","0.017000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1077","494640.153000","0.023000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0x003c (Unknown: Unknown: Unknown)"
"1078","494640.154000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","12","Sent Read Request, Handle: 0x0014 (Device Information: System ID)"
"1080","494640.185000","0.012000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1084","494640.215000","0.017000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","16","Rcvd Read Response, Handle: 0x0014 (Device Information: System ID)[Malformed Packet]"
"1085","494640.216000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Find Information Request, Handles: 0x002e..0x002f"
"1087","494640.236000","0.011000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1089","494640.274000","0.038000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","19","Rcvd Find Information Response, Handle: 0x002e (Unknown: Unknown: Client Characteristic Configuration), Handle: 0x002f (Unknown: Unknown: Characteristic User Description)"
"1090","494640.274000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Write Request, Handle: 0x002e (Unknown: Unknown: Client Characteristic Configuration)"
"1091","494640.297000","0.023000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1093","494640.332000","0.035000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x002e (Unknown: Unknown: Client Characteristic Configuration)"
