"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"2013","50918.116000","0.001000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"2028","50918.153000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"2051","50918.200000","0.000000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"2052","50918.202000","0.002000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"2055","50918.231000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2058","50918.260000","0.010000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 23"
"2059","50918.260000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"2061","50918.301000","0.015000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2066","50918.320000","0.010000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","23","Rcvd Read By Group Type Response, Attribute List Length: 2, Generic Access Profile, Generic Attribute Profile"
"2067","50918.320000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0010..0xffff"
"2072","50918.353000","0.005000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2075","50918.381000","0.017000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"2076","50918.381000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0016..0xffff"
"2079","50918.440000","0.046000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Device Information"
"2080","50918.440000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000c..0x000f"
"2081","50918.442000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2083","50918.491000","0.039000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2086","50918.500000","0.002000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"2087","50918.500000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x000f..0x000f"
"2088","50918.546000","0.046000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2093","50918.560000","0.003000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"2094","50918.561000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Write Request, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"2096","50918.596000","0.007000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2099","50918.620000","0.024000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"2108","50918.623000","0.003000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0010..0x0015"
