"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"18","54330.230000","0.009000","localhost ()","remote ()","ATT","14","Sent Write Request, Handle: 0x0027 (Unknown)"
"23","54330.253000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"25","54330.293000","0.022000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0027 (Unknown)"
"26","54330.294000","0.001000","localhost ()","remote ()","ATT","15","Sent Write Request, Handle: 0x0029 (Unknown)"
"28","54330.359000","0.061000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"32","54330.383000","0.010000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"38","54332.694000","0.077000","localhost ()","remote ()","ATT","14","Sent Write Request, Handle: 0x0027 (Unknown)"
"39","54333.036000","0.342000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0027 (Unknown)"
"40","54333.038000","0.002000","localhost ()","remote ()","ATT","15","Sent Write Request, Handle: 0x0029 (Unknown)"
"41","54333.041000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"42","54333.171000","0.130000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"43","54333.174000","0.003000","localhost ()","remote ()","ATT","15","Sent Write Command, Handle: 0x0053 (Unknown)"
"44","54333.175000","0.001000","localhost ()","remote ()","ATT","21","Sent Write Command, Handle: 0x0053 (Unknown)"
"45","54333.178000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"46","54333.217000","0.039000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"47","54333.217000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"48","54333.261000","0.044000","remote ()","localhost ()","ATT","17","Rcvd Handle Value Notification, Handle: 0x0053 (Unknown)"
"49","54333.262000","0.001000","remote ()","localhost ()","ATT","15","Rcvd Handle Value Notification, Handle: 0x0053 (Unknown)"
"275","54335.717000","0.000000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"284","54336.053000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"288","54336.698000","0.071000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"289","54337.191000","0.493000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"291","54337.700000","0.053000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"292","54338.091000","0.391000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"297","54338.696000","0.039000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"301","54338.987000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"324","54339.426000","0.035000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"328","54339.698000","0.039000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"329","54339.876000","0.178000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"330","54340.027000","0.151000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"331","54340.236000","0.209000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"333","54340.697000","0.020000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"334","54340.926000","0.229000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"335","54341.046000","0.120000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"336","54341.452000","0.406000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"339","54341.696000","0.001000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"340","54341.856000","0.160000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"341","54342.007000","0.151000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"342","54342.261000","0.254000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"347","54342.696000","0.096000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"349","54342.951000","0.252000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"350","54343.025000","0.074000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"353","54343.430000","0.031000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"362","54343.694000","0.082000","localhost ()","remote ()","ATT","13","Sent Write Request, Handle: 0x0029 (Unknown)"
"364","54343.836000","0.137000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"365","54343.881000","0.045000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"366","54343.883000","0.002000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"367","54343.887000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"368","54344.076000","0.189000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"369","54344.240000","0.164000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"371","54344.699000","0.212000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"373","54344.976000","0.272000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"374","54345.052000","0.076000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"442","54345.457000","0.005000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"527","54345.701000","0.001000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"529","54345.861000","0.154000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"530","54345.969000","0.108000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"532","54346.311000","0.342000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"533","54346.698000","0.387000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"535","54347.002000","0.295000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"536","54347.030000","0.028000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"537","54347.436000","0.406000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"540","54347.695000","0.067000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"542","54348.126000","0.403000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"543","54348.245000","0.119000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"545","54348.651000","0.280000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"546","54348.697000","0.046000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"547","54348.742000","0.045000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"549","54349.056000","0.314000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"550","54349.461000","0.405000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"551","54349.698000","0.237000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"554","54350.016000","0.135000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"556","54350.226000","0.210000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"557","54350.631000","0.405000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"558","54350.696000","0.065000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"559","54350.748000","0.052000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"563","54351.037000","0.210000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"565","54351.441000","0.402000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"566","54351.698000","0.257000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"568","54352.131000","0.384000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"569","54352.251000","0.120000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"570","54352.656000","0.405000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"571","54352.696000","0.040000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"572","54352.768000","0.072000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"574","54353.060000","0.292000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"575","54353.465000","0.405000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"576","54353.697000","0.232000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
"578","54353.946000","0.179000","localhost ()","remote ()","ATT","13","Sent Write Request, Handle: 0x0029 (Unknown)"
"579","54354.007000","0.061000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"580","54354.007000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"581","54354.050000","0.043000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"582","54354.231000","0.181000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"583","54354.637000","0.406000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"584","54354.697000","0.060000","localhost ()","remote ()","ATT","29","Sent Write Command, Handle: 0x0053 (Unknown)"
