"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"8","198472.954000","0.005000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"9","198472.965000","0.011000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"10","198472.968000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"11","198473.135000","0.167000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"49","198477.574000","0.109000","remote ()","localhost ()","L2CAP","15","Rcvd Connection oriented channel"
"50","198477.577000","0.003000","remote ()","localhost ()","L2CAP","58","Rcvd Connection oriented channel"
"51","198477.577000","0.000000","remote ()","localhost ()","L2CAP","15","Rcvd Connection oriented channel"
"52","198477.577000","0.000000","remote ()","localhost ()","L2CAP","58","Rcvd Connection oriented channel"
"53","198477.578000","0.001000","remote ()","localhost ()","L2CAP","248","Rcvd Connection oriented channel"
"54","198477.579000","0.001000","localhost ()","remote ()","L2CAP","146","Sent Connection oriented channel"
"55","198477.579000","0.000000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"56","198477.580000","0.001000","localhost ()","remote ()","L2CAP","146","Sent Connection oriented channel"
"57","198477.586000","0.006000","localhost ()","remote ()","L2CAP","88","Sent Connection oriented channel"
"58","198477.606000","0.020000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"59","198477.606000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"60","198477.608000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"61","198477.608000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"62","198477.638000","0.030000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Reassembled in #63]"
"63","198477.638000","0.000000","remote ()","localhost ()","L2CAP","66","Rcvd Connection oriented channel"
"64","198477.638000","0.000000","localhost ()","remote ()","L2CAP","244","Sent Connection oriented channel"
"65","198477.679000","0.041000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"66","198477.679000","0.000000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"67","198477.683000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"69","198477.697000","0.012000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
