"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"22","200315.568000","0.251000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Reassembled in #24]"
"23","200315.569000","0.001000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #22] [Reassembled in #24]"
"24","200315.571000","0.002000","remote ()","localhost ()","L2CAP","130","Rcvd Connection oriented channel"
"25","200315.573000","0.002000","localhost ()","remote ()","L2CAP","76","Sent Connection oriented channel"
"26","200315.591000","0.018000","localhost ()","remote ()","L2CAP","84","Sent Connection oriented channel"
"27","200315.600000","0.009000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"28","200315.600000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"30","200315.629000","0.023000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Reassembled in #34]"
"31","200315.629000","0.000000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #30] [Reassembled in #34]"
"32","200315.631000","0.002000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #30] [Reassembled in #34]"
"33","200315.633000","0.002000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #30] [Reassembled in #34]"
"34","200315.633000","0.000000","remote ()","localhost ()","L2CAP","256","Rcvd Connection oriented channel"
"35","200315.659000","0.026000","remote ()","localhost ()","L2CAP","87","Rcvd Connection oriented channel"
"36","200315.659000","0.000000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"37","200315.660000","0.001000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #40]"
"38","200315.660000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #37] [Reassembled in #40]"
"39","200315.660000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #37] [Reassembled in #40]"
"40","200315.660000","0.000000","localhost ()","remote ()","L2CAP","139","Sent Connection oriented channel"
"41","200315.672000","0.012000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"42","200315.691000","0.019000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"43","200315.691000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"44","200315.691000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"45","200315.693000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"46","200315.694000","0.001000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"47","200315.701000","0.007000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #51]"
"48","200315.701000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #47] [Reassembled in #51]"
"49","200315.701000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #47] [Reassembled in #51]"
"50","200315.701000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #47] [Reassembled in #51]"
"51","200315.701000","0.000000","localhost ()","remote ()","L2CAP","256","Sent Connection oriented channel"
"52","200315.701000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #54]"
"53","200315.701000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #52] [Reassembled in #54]"
"54","200315.701000","0.000000","localhost ()","remote ()","L2CAP","42","Sent Connection oriented channel"
"55","200315.705000","0.004000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #56]"
"56","200315.705000","0.000000","localhost ()","remote ()","L2CAP","37","Sent Connection oriented channel"
"57","200315.720000","0.015000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"58","200315.720000","0.000000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"59","200315.720000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"60","200315.720000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"61","200315.721000","0.001000","remote ()","localhost ()","L2CAP","84","Rcvd Connection oriented channel"
"62","200315.722000","0.001000","localhost ()","remote ()","L2CAP","76","Sent Connection oriented channel"
"63","200315.724000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"64","200315.751000","0.027000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"65","200315.751000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"66","200315.751000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"67","200315.752000","0.001000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"68","200315.752000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"69","200315.754000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"70","200315.780000","0.026000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"71","200315.780000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"72","200315.780000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"73","200315.809000","0.029000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"74","200315.809000","0.000000","remote ()","localhost ()","L2CAP","84","Rcvd Connection oriented channel"
"75","200315.810000","0.001000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #76]"
"76","200315.810000","0.000000","localhost ()","remote ()","L2CAP","37","Sent Connection oriented channel"
"77","200315.810000","0.000000","localhost ()","remote ()","L2CAP","76","Sent Connection oriented channel"
"78","200315.813000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"79","200315.840000","0.027000","remote ()","localhost ()","L2CAP","92","Rcvd Connection oriented channel"
"80","200315.840000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"81","200315.840000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"82","200315.840000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"83","200315.841000","0.001000","localhost ()","remote ()","L2CAP","76","Sent Connection oriented channel"
"84","200315.869000","0.028000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"85","200315.869000","0.000000","remote ()","localhost ()","L2CAP","84","Rcvd Connection oriented channel"
"86","200315.869000","0.000000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"87","200315.870000","0.001000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #88]"
"88","200315.870000","0.000000","localhost ()","remote ()","L2CAP","62","Sent Connection oriented channel"
"89","200315.872000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"90","200315.900000","0.028000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"91","200315.900000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"92","200315.900000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"93","200315.928000","0.028000","remote ()","localhost ()","L2CAP","76","Rcvd Connection oriented channel"
"94","200315.928000","0.000000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"95","200315.928000","0.000000","remote ()","localhost ()","L2CAP","84","Rcvd Connection oriented channel"
"96","200315.929000","0.001000","localhost ()","remote ()","L2CAP","76","Sent Connection oriented channel"
"97","200316.029000","0.100000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"98","200316.033000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"99","200316.107000","0.074000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"100","200316.231000","0.124000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"105","200316.918000","0.057000","remote ()","localhost ()","L2CAP","248","Rcvd Connection oriented channel"
"106","200316.919000","0.001000","remote ()","localhost ()","L2CAP","15","Rcvd Connection oriented channel"
"107","200316.919000","0.000000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"108","200316.920000","0.001000","remote ()","localhost ()","L2CAP","62","Rcvd Connection oriented channel"
"109","200316.920000","0.000000","remote ()","localhost ()","L2CAP","58","Rcvd Connection oriented channel"
"110","200316.921000","0.001000","localhost ()","remote ()","L2CAP","15","Sent Connection oriented channel"
