"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"77","44686.656000","0.003000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"394","44687.793000","0.288000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"402","44688.140000","0.260000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"403","44688.246000","0.106000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"411","44688.794000","0.016000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"414","44689.175000","0.106000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"415","44689.281000","0.106000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"424","44689.800000","0.158000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"430","44690.211000","0.142000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"431","44690.316000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"480","44690.616000","0.003000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"588","44691.425000","0.298000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"594","44691.794000","0.026000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"597","44692.010000","0.181000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"598","44692.049000","0.039000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"605","44692.640000","0.245000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"608","44692.796000","0.139000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"612","44693.226000","0.263000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"613","44693.235000","0.009000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"618","44693.405000","0.114000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"648","44694.620000","0.120000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"653","44694.795000","0.020000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"656","44695.204000","0.367000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"657","44695.311000","0.107000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"664","44695.800000","0.131000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"667","44696.237000","0.292000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"669","44696.242000","0.005000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"670","44696.242000","0.000000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"676","44696.645000","0.051000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"928","44697.411000","0.004000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"988","44697.791000","0.197000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
