"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"13","202461.775000","0.077000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #14]"
"14","202461.775000","0.000000","localhost ()","remote ()","L2CAP","9","Sent Connection oriented channel"
"15","202461.842000","0.067000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"16","202461.842000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"17","202461.872000","0.030000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
"18","202461.872000","0.000000","remote ()","localhost ()","L2CAP","88","Rcvd Connection oriented channel"
"19","202461.872000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #21]"
"20","202461.872000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #19] [Reassembled in #21]"
"21","202461.872000","0.000000","localhost ()","remote ()","L2CAP","183","Sent Connection oriented channel"
"22","202461.902000","0.030000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"23","202461.902000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"24","202461.931000","0.029000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
"25","202461.932000","0.001000","remote ()","localhost ()","L2CAP","88","Rcvd Connection oriented channel"
"26","202461.932000","0.000000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"27","202461.935000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"28","202461.961000","0.026000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"29","202461.973000","0.012000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"30","202461.976000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"31","202461.992000","0.016000","remote ()","localhost ()","L2CAP","96","Rcvd Connection oriented channel"
"32","202461.992000","0.000000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"33","202461.995000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"34","202462.035000","0.040000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"36","202462.093000","0.058000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"37","202462.170000","0.077000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"38","202462.188000","0.018000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"49","202463.822000","0.277000","remote ()","localhost ()","L2CAP","248","Rcvd Connection oriented channel"
"50","202463.823000","0.001000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"51","202463.824000","0.001000","remote ()","localhost ()","L2CAP","15","Rcvd Connection oriented channel"
"52","202463.830000","0.006000","localhost ()","remote ()","L2CAP","88","Sent Connection oriented channel"
"53","202463.853000","0.023000","remote ()","localhost ()","L2CAP","62","Rcvd Connection oriented channel"
"54","202463.853000","0.000000","remote ()","localhost ()","L2CAP","58","Rcvd Connection oriented channel"
"55","202463.854000","0.001000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"56","202463.854000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"57","202463.856000","0.002000","localhost ()","remote ()","L2CAP","146","Sent Connection oriented channel"
"58","202463.858000","0.002000","localhost ()","remote ()","L2CAP","146","Sent Connection oriented channel"
"59","202463.884000","0.026000","remote ()","localhost ()","L2CAP","248","Rcvd Connection oriented channel"
"60","202463.884000","0.000000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
"61","202463.885000","0.001000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"62","202463.885000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"63","202463.885000","0.000000","localhost ()","remote ()","L2CAP","244","Sent Connection oriented channel"
"64","202463.924000","0.039000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"65","202463.925000","0.001000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"66","202463.928000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"67","202463.943000","0.015000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
"68","202463.944000","0.001000","remote ()","localhost ()","L2CAP","88","Rcvd Connection oriented channel"
"69","202463.944000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"70","202463.944000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"71","202463.944000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #72]"
"72","202463.945000","0.001000","localhost ()","remote ()","L2CAP","70","Sent Connection oriented channel"
"73","202463.974000","0.029000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"74","202463.974000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"75","202464.002000","0.028000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
"76","202464.002000","0.000000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"77","202464.002000","0.000000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"78","202464.003000","0.001000","remote ()","localhost ()","L2CAP","88","Rcvd Connection oriented channel"
"79","202464.004000","0.001000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"80","202464.045000","0.041000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"81","202464.049000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"82","202464.073000","0.024000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"85","202464.151000","0.052000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"432","202478.582000","0.005000","remote ()","localhost ()","L2CAP","228","Rcvd Connection oriented channel"
"435","202478.583000","0.001000","localhost ()","remote ()","L2CAP","80","Sent Connection oriented channel"
"440","202478.594000","0.003000","localhost ()","remote ()","L2CAP","88","Sent Connection oriented channel"
"442","202478.595000","0.000000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"452","202478.613000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"453","202478.613000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"454","202478.613000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"469","202478.642000","0.003000","remote ()","localhost ()","L2CAP","80","Rcvd Connection oriented channel"
"481","202478.730000","0.029000","remote ()","localhost ()","L2CAP","11","Rcvd Connection oriented channel"
"482","202478.757000","0.027000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
"483","202478.911000","0.154000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"749","202497.481000","0.028000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Reassembled in #753]"
"750","202497.483000","0.002000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #749] [Reassembled in #753]"
"751","202497.485000","0.002000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #749] [Reassembled in #753]"
"752","202497.486000","0.001000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #749] [Reassembled in #753]"
"753","202497.486000","0.000000","remote ()","localhost ()","L2CAP","220","Rcvd Connection oriented channel"
"754","202497.488000","0.002000","localhost ()","remote ()","L2CAP","76","Sent Connection oriented channel"
"755","202497.517000","0.029000","localhost ()","remote ()","L2CAP","84","Sent Connection oriented channel"
"756","202497.544000","0.027000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"757","202497.544000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"758","202497.574000","0.030000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Reassembled in #762]"
"759","202497.574000","0.000000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #758] [Reassembled in #762]"
"760","202497.576000","0.002000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #758] [Reassembled in #762]"
"761","202497.576000","0.000000","remote ()","localhost ()","HCI_ACL","256","Rcvd  [Continuation to #758] [Reassembled in #762]"
"762","202497.578000","0.002000","remote ()","localhost ()","L2CAP","89","Rcvd Connection oriented channel"
"763","202497.579000","0.001000","localhost ()","remote ()","HCI_ACL","256","Sent  [Reassembled in #766]"
"764","202497.579000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #763] [Reassembled in #766]"
"765","202497.579000","0.000000","localhost ()","remote ()","HCI_ACL","256","Sent  [Continuation to #763] [Reassembled in #766]"
"766","202497.579000","0.000000","localhost ()","remote ()","L2CAP","139","Sent Connection oriented channel"
"767","202497.588000","0.009000","localhost ()","remote ()","L2CAP","11","Sent Connection oriented channel"
