"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"1823","51181.885000","0.002000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"1832","51181.914000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"1839","51181.963000","0.000000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"1841","51181.968000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"1844","51181.993000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1848","51182.023000","0.004000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 23"
"1849","51182.023000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"1850","51182.052000","0.029000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1855","51182.083000","0.005000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","23","Rcvd Read By Group Type Response, Attribute List Length: 2, Generic Access Profile, Generic Attribute Profile"
"1856","51182.083000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0010..0xffff"
"1859","51182.118000","0.009000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1863","51182.143000","0.005000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"1864","51182.143000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0016..0xffff"
"1868","51182.190000","0.030000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1870","51182.203000","0.013000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Device Information"
"1871","51182.203000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000c..0x000f"
"1872","51182.243000","0.040000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1876","51182.263000","0.014000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"1877","51182.263000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x000f..0x000f"
"1881","51182.318000","0.027000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
