"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"751","80686.178000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"752","80686.178000","localhost ()","0.000000","remote ()","ATT","109","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"755","80686.324000","controller","0.028000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"756","80686.324000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"758","80687.335000","remote ()","0.970000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"917","80689.366000","remote ()","0.132000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"921","80690.425000","localhost ()","0.052000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"960","80690.840000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"962","80690.960000","remote ()","0.104000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"963","80690.963000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"964","80690.963000","localhost ()","0.000000","remote ()","ATT","88","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"966","80691.107000","controller","0.141000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"967","80691.107000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"981","80695.311000","remote ()","0.485000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"988","80697.196000","remote ()","0.315000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1335","80714.598000","remote ()","0.030000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1529","80719.673000","remote ()","0.028000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1532","80720.541000","remote ()","0.524000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1542","80722.571000","remote ()","0.170000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1545","80723.586000","remote ()","0.599000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1550","80724.746000","remote ()","0.113000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1553","80725.616000","remote ()","0.225000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1563","80726.266000","localhost ()","0.005000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"1588","80726.497000","controller","0.002000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1602","80726.631000","remote ()","0.015000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"1603","80726.634000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"1604","80726.634000","localhost ()","0.000000","remote ()","ATT","112","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"1610","80726.776000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1611","80726.778000","controller","0.002000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1622","80727.791000","remote ()","0.147000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1801","80731.851000","remote ()","0.072000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1828","80734.751000","remote ()","0.002000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2047","80746.930000","remote ()","0.075000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2050","80747.801000","remote ()","0.015000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2208","80748.961000","remote ()","0.125000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2232","80755.923000","remote ()","0.030000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2399","80759.980000","remote ()","0.037000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2411","80764.040000","remote ()","0.079000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2419","80767.232000","remote ()","0.016000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2583","80770.131000","remote ()","0.113000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
