"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"664","494363.913000","0.000000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"675","494363.931000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"689","494364.002000","0.009000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"690","494364.002000","0.000000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"700","494364.062000","0.016000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"711","494364.122000","0.004000","controller","host","HCI_EVT","14","Rcvd LE Meta (LE Data Length Change)"
"712","494364.126000","0.004000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 527"
"724","494364.181000","0.001000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 247"
"725","494364.181000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"728","494364.213000","0.024000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"741","494364.242000","0.004000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","35","Rcvd Read By Group Type Response, Attribute List Length: 4, Generic Access Profile, Generic Attribute Profile, Device Information, Dialog Semiconductor GmbH"
"742","494364.242000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x002b..0xffff"
"751","494364.265000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"759","494364.302000","0.003000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"760","494364.302000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x003c..0xffff"
"761","494364.335000","0.033000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"768","494364.362000","0.015000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0xffff (Unknown: Unknown)"
"769","494364.362000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0006..0x0009"
"772","494364.385000","0.015000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"783","494364.421000","0.001000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"784","494364.421000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Find Information Request, Handles: 0x0009..0x0009"
"792","494364.449000","0.010000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"797","494364.481000","0.013000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"798","494364.481000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Write Request, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"800","494364.503000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"805","494364.541000","0.021000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"816","494364.544000","0.002000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000a..0x0016"
"817","494364.565000","0.021000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"826","494364.601000","0.002000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","53","Rcvd Read By Type Response, Attribute List Length: 6, Manufacturer Name String, Model Number String, Firmware Revision String, Software Revision String, System ID, PnP ID"
"827","494364.602000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0017..0x002a"
"832","494364.628000","0.013000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"840","494364.663000","0.015000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","200","Rcvd Read By Type Response, Attribute List Length: 9, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown"
"841","494364.664000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x002b..0x003b"
"844","494364.684000","0.017000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"853","494364.752000","0.004000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","95","Rcvd Read By Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown"
"854","494364.752000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x003a..0x003b"
"859","494364.784000","0.013000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"866","494364.812000","0.015000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0x003c (Unknown: Unknown: Unknown)"
"867","494364.813000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","12","Sent Read Request, Handle: 0x0014 (Device Information: System ID)"
"872","494364.836000","0.006000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"880","494364.872000","0.003000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","16","Rcvd Read Response, Handle: 0x0014 (Device Information: System ID)[Malformed Packet]"
"881","494364.872000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Find Information Request, Handles: 0x002e..0x002f"
"886","494364.918000","0.029000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"889","494364.933000","0.013000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","19","Rcvd Find Information Response, Handle: 0x002e (Unknown: Unknown: Client Characteristic Configuration), Handle: 0x002f (Unknown: Unknown: Characteristic User Description)"
"890","494364.933000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Write Request, Handle: 0x002e (Unknown: Unknown: Client Characteristic Configuration)"
"893","494364.956000","0.016000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
