"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"129","67307.271000","localhost ()","0.169000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"131","67307.934000","remote ()","0.253000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"132","67307.938000","localhost ()","0.004000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"133","67307.940000","controller","0.002000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"134","67308.103000","controller","0.163000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"137","67308.225000","remote ()","0.010000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"139","67308.226000","localhost ()","0.001000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"142","67308.367000","remote ()","0.130000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"143","67308.371000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"144","67308.514000","remote ()","0.143000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"145","67308.516000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"146","67308.520000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"147","67308.520000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"180","67308.661000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"181","67308.662000","remote ()","0.001000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"184","67308.664000","remote ()","0.001000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"251","67308.804000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
