"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"1752","347101.344000","0.004000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"1761","347101.380000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"1771","347101.385000","0.000000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"1772","347101.385000","0.000000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"1781","347101.566000","0.001000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"1782","347101.568000","0.002000","localhost ()","6d:74:1b:40:13:ea (BPM Connect E4)","L2CAP","16","Sent "
"1783","347101.570000","0.002000","localhost ()","6d:74:1b:40:13:ea (BPM Connect E4)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"1784","347101.596000","0.026000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1785","347101.596000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1786","347101.625000","0.029000","6d:74:1b:40:13:ea (BPM Connect E4)","localhost ()","L2CAP","19","Rcvd Command Reject"
"1787","347101.625000","0.000000","6d:74:1b:40:13:ea (BPM Connect E4)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 185"
"1788","347101.625000","0.000000","localhost ()","6d:74:1b:40:13:ea (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"1789","347101.684000","0.059000","6d:74:1b:40:13:ea (BPM Connect E4)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Generic Attribute Profile"
"1790","347101.684000","0.000000","localhost ()","6d:74:1b:40:13:ea (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0005..0xffff"
"1791","347101.687000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1798","347101.739000","0.032000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1800","347101.745000","0.006000","6d:74:1b:40:13:ea (BPM Connect E4)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Generic Access Profile"
"1801","347101.746000","0.001000","localhost ()","6d:74:1b:40:13:ea (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x000a..0xffff"
"1802","347101.804000","0.058000","6d:74:1b:40:13:ea (BPM Connect E4)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"1803","347101.804000","0.000000","localhost ()","6d:74:1b:40:13:ea (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x000e..0xffff"
"1804","347101.807000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
