"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"46","67591.676000","localhost ()","0.324000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"147","67592.137000","controller","0.005000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"151","67592.278000","remote ()","0.134000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"152","67592.283000","localhost ()","0.005000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"154","67592.460000","controller","0.160000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"156","67592.570000","remote ()","0.110000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"158","67592.570000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"162","67592.838000","controller","0.174000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"165","67593.004000","remote ()","0.117000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"166","67593.007000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"167","67593.007000","remote ()","0.000000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"168","67593.012000","remote ()","0.005000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"170","67593.150000","remote ()","0.123000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"171","67593.153000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"172","67593.155000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"173","67593.297000","remote ()","0.142000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"174","67593.441000","remote ()","0.144000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"175","67593.442000","remote ()","0.001000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"176","67593.447000","remote ()","0.005000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"179","67593.585000","remote ()","0.075000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"180","67593.585000","remote ()","0.000000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"201","67595.189000","controller","0.022000","host","HCI_EVT","13","Rcvd LE Meta (LE Connection Update Complete)"
"206","67595.311000","localhost ()","0.039000","remote ()","ATT","22","Sent Write Command, Handle: 0x0012 (Unknown)"
"208","67595.369000","remote ()","0.056000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"209","67595.371000","localhost ()","0.002000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"210","67595.372000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"211","67595.374000","localhost ()","0.002000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"212","67595.374000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"213","67595.375000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"214","67595.375000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"215","67595.376000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"216","67595.377000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"217","67595.378000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"218","67595.378000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"219","67595.379000","localhost ()","0.001000","remote ()","ATT","43","Sent Write Command, Handle: 0x0012 (Unknown)"
"220","67595.379000","localhost ()","0.000000","remote ()","ATT","14","Sent Write Command, Handle: 0x0012 (Unknown)"
"222","67595.403000","controller","0.019000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"223","67595.403000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"224","67595.431000","controller","0.028000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"225","67595.431000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"226","67595.435000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"227","67595.435000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"229","67595.463000","controller","0.012000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"230","67595.463000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"231","67595.466000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"232","67595.466000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"233","67595.525000","controller","0.059000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"238","67595.641000","remote ()","0.010000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"248","67596.007000","remote ()","0.024000","localhost ()","ATT","14","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"249","67596.008000","remote ()","0.001000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"458","67600.838000","remote ()","0.012000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"460","67600.839000","localhost ()","0.001000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"462","67600.896000","remote ()","0.051000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"463","67600.920000","controller","0.024000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"470","67601.417000","controller","0.040000","host","HCI_EVT","13","Rcvd LE Meta (LE Connection Update Complete)"
"476","67601.761000","localhost ()","0.020000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"479","67602.087000","controller","0.158000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"482","67602.144000","remote ()","0.030000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
