"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"798","492266.816000","0.000000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"810","492266.839000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"828","492266.895000","0.002000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"829","492266.896000","0.001000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"842","492266.957000","0.011000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"845","492267.016000","0.005000","controller","host","HCI_EVT","14","Rcvd LE Meta (LE Data Length Change)"
"846","492267.018000","0.002000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 527"
"878","492267.075000","0.003000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 247"
"897","492267.104000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"902","492267.108000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"907","492267.165000","0.037000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","35","Rcvd Read By Group Type Response, Attribute List Length: 4, Generic Access Profile, Generic Attribute Profile, Device Information, Dialog Semiconductor GmbH"
"908","492267.165000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x002b..0xffff"
"911","492267.186000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"914","492267.227000","0.021000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"915","492267.227000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x003c..0xffff"
"916","492267.285000","0.058000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0xffff (Unknown: Unknown)"
"917","492267.285000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0006..0x0009"
"918","492267.288000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"919","492267.307000","0.019000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"921","492267.345000","0.038000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"922","492267.345000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Find Information Request, Handles: 0x0009..0x0009"
"923","492267.368000","0.023000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"928","492267.435000","0.011000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"929","492267.435000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","14","Sent Write Request, Handle: 0x0009 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"930","492267.438000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
