"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"92","4834.685000","0.259000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"96","4835.026000","0.055000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"107","4835.891000","0.021000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"111","4836.478000","0.284000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"138","4837.682000","0.255000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"159","4839.200000","0.275000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"185","4840.129000","0.026000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"208","4840.993000","0.006000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"223","4842.198000","0.019000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"230","4842.785000","0.281000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"240","4843.125000","0.029000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"249","4843.677000","0.281000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"299","4846.398000","0.010000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"322","4847.575000","0.004000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"367","4848.231000","0.027000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"395","4849.093000","0.009000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"465","4850.887000","0.000000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"523","4851.229000","0.028000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"541","4852.091000","0.119000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"548","4852.678000","0.001000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"568","4853.886000","0.008000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"656","4858.385000","0.253000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"661","4858.972000","0.266000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"684","4859.904000","0.007000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"693","4860.781000","0.251000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"709","4861.696000","0.014000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"714","4861.995000","0.007000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"719","4862.585000","0.306000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"738","4863.503000","0.028000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"739","4863.766000","0.263000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"752","4864.693000","0.026000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"758","4865.280000","0.222000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"781","4866.485000","0.002000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"787","4867.072000","0.303000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"801","4868.004000","0.016000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"812","4868.866000","0.279000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"893","4869.796000","0.002000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"896","4870.070000","0.267000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"950","4870.793000","0.010000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"956","4871.132000","0.038000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"974","4872.584000","0.245000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1004","4874.378000","0.271000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1081","4878.878000","0.000000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1106","4879.810000","0.015000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1108","4880.084000","0.007000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1120","4880.738000","0.010000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1129","4881.600000","0.024000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1133","4881.876000","0.025000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
"1140","4882.478000","0.321000","controller","host","HCI_EVT","60","Rcvd LE Meta (LE Extended Advertising Report)"
