"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"879","184765.994000","0.000000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"889","184766.040000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"902","184766.078000","0.000000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"907","184766.083000","0.001000","localhost ()","TelinkSe_50:a6:51 (QN-Scale)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"919","184766.137000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"923","184766.166000","0.017000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 23"
"960","184766.171000","0.001000","localhost ()","TelinkSe_50:a6:51 (QN-Scale)","ATT","14","Sent Write Request, Handle: 0x0014 (Unknown)"
"970","184766.246000","0.037000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"975","184766.257000","0.005000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0014 (Unknown)"
"976","184766.258000","0.001000","localhost ()","TelinkSe_50:a6:51 (QN-Scale)","ATT","14","Sent Write Request, Handle: 0x0017 (Unknown)"
"979","184766.309000","0.041000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"981","184766.317000","0.008000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0017 (Unknown)"
"1015","184766.588000","0.011000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","27","Rcvd Handle Value Notification, Handle: 0x0013 (Unknown)"
"1016","184766.590000","0.002000","localhost ()","TelinkSe_50:a6:51 (QN-Scale)","ATT","21","Sent Write Command, Handle: 0x0019 (Unknown)"
"1022","184766.634000","0.026000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1026","184766.647000","0.007000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","23","Rcvd Handle Value Notification, Handle: 0x0013 (Unknown)"
"1028","184766.676000","0.020000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","23","Rcvd Handle Value Notification, Handle: 0x0013 (Unknown)"
"1058","184766.886000","0.036000","TelinkSe_50:a6:51 (QN-Scale)","localhost ()","ATT","23","Rcvd Handle Value Notification, Handle: 0x0013 (Unknown)"
"1066","184766.919000","0.003000","localhost ()","TelinkSe_50:a6:51 (QN-Scale)","ATT","20","Sent Write Command, Handle: 0x001b (Unknown)"
"1067","184766.957000","0.038000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
