"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"31","79887.804000","remote ()","0.153000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"259","79894.762000","remote ()","0.055000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"353","79897.953000","remote ()","0.182000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"524","79899.694000","remote ()","0.005000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"555","79904.907000","localhost ()","0.103000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"578","79905.086000","controller","0.024000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"593","79905.203000","remote ()","0.010000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"594","79905.205000","localhost ()","0.002000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"595","79905.206000","localhost ()","0.001000","remote ()","ATT","109","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"602","79905.348000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"603","79905.498000","controller","0.150000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"895","79908.973000","remote ()","0.180000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"921","79913.035000","remote ()","0.022000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"936","79916.948000","remote ()","0.658000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"941","79918.108000","remote ()","0.334000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1098","79918.978000","remote ()","0.175000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1132","79927.243000","remote ()","0.047000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1135","79928.113000","remote ()","0.638000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1295","79929.128000","remote ()","0.002000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1305","79931.013000","remote ()","0.088000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1314","79933.042000","remote ()","0.082000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1493","79939.135000","remote ()","0.018000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1551","79948.268000","remote ()","0.480000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1709","79949.427000","remote ()","0.332000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1714","79950.298000","remote ()","0.272000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1717","79951.458000","remote ()","0.883000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1725","79953.488000","remote ()","0.467000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1762","79958.418000","remote ()","0.605000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1925","79961.463000","remote ()","0.825000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1929","79962.623000","remote ()","0.548000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1932","79963.493000","remote ()","0.493000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1935","79964.508000","remote ()","0.609000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1940","79965.523000","remote ()","0.149000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1958","79968.423000","remote ()","0.082000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2117","79970.453000","remote ()","0.439000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2121","79971.613000","remote ()","0.103000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2135","79973.443000","localhost ()","0.117000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"2162","79973.648000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2175","79973.789000","remote ()","0.026000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"2176","79973.792000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"2177","79973.792000","localhost ()","0.000000","remote ()","ATT","112","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"2183","79973.936000","controller","0.021000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2184","79973.936000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2188","79974.658000","remote ()","0.433000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2371","79979.588000","remote ()","0.517000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2389","79982.633000","remote ()","0.832000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2410","79987.708000","remote ()","0.820000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2596","79990.899000","remote ()","0.028000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2606","79991.768000","remote ()","0.243000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2614","79992.783000","remote ()","0.341000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2620","79993.798000","remote ()","0.165000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2635","79995.828000","remote ()","0.444000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
