"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"245","80364.854000","remote ()","0.044000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"426","80369.783000","remote ()","0.055000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"638","80383.123000","remote ()","0.101000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"643","80383.996000","remote ()","0.026000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"665","80386.894000","remote ()","0.290000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"828","80388.925000","remote ()","0.110000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"835","80390.956000","remote ()","0.026000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"851","80395.159000","remote ()","0.097000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"860","80397.189000","remote ()","0.127000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1023","80399.219000","remote ()","0.078000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1032","80401.249000","remote ()","0.057000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1047","80405.163000","remote ()","0.041000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1058","80408.209000","remote ()","0.078000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1217","80409.370000","remote ()","0.231000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1626","80429.379000","remote ()","0.037000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1632","80430.540000","remote ()","0.190000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1637","80431.410000","remote ()","0.058000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1649","80434.619000","localhost ()","0.137000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"1689","80435.324000","remote ()","0.199000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"1690","80435.327000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"1691","80435.327000","localhost ()","0.000000","remote ()","ATT","103","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"1692","80435.331000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1696","80435.471000","controller","0.055000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1697","80435.471000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1703","80436.485000","remote ()","0.122000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1750","80438.516000","remote ()","0.003000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1877","80439.675000","remote ()","0.264000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1912","80445.620000","remote ()","0.177000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2030","80448.664000","remote ()","0.004000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2276","80458.815000","remote ()","0.040000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2299","80462.874000","remote ()","0.270000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2300","80462.889000","localhost ()","0.015000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"2320","80463.020000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2328","80463.167000","remote ()","0.041000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"2329","80463.170000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"2330","80463.170000","localhost ()","0.000000","remote ()","ATT","91","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"2343","80463.312000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2344","80463.312000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2354","80465.775000","remote ()","0.164000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2362","80466.935000","remote ()","0.044000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2551","80471.865000","remote ()","0.067000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2565","80473.897000","remote ()","0.016000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
