"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"4465","112674.305000","0.000000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"4475","112674.337000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"4482","112674.385000","0.026000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"4483","112674.387000","0.002000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"4484","112674.428000","0.041000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4488","112674.444000","0.002000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 23"
"4489","112674.444000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"4492","112674.481000","0.009000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4496","112674.503000","0.004000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","23","Rcvd Read By Group Type Response, Attribute List Length: 2, Generic Access Profile, Generic Attribute Profile"
"4497","112674.503000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0010..0xffff"
"4505","112674.545000","0.016000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4508","112674.565000","0.016000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"4509","112674.565000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0016..0xffff"
"4512","112674.623000","0.037000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Device Information"
"4513","112674.623000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000c..0x000f"
"4514","112674.627000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4515","112674.666000","0.039000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4517","112674.685000","0.019000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"4518","112674.685000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x000f..0x000f"
"4526","112674.727000","0.026000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4532","112674.745000","0.012000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"4533","112674.745000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Write Request, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"4537","112674.799000","0.029000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4540","112674.805000","0.004000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"4550","112674.824000","0.003000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0010..0x0015"
"4551","112674.872000","0.048000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4556","112674.886000","0.012000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 1, Unknown"
