"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"33","80036.428000","remote ()","0.099000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"220","80041.358000","remote ()","0.091000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"251","80046.290000","remote ()","0.025000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"430","80051.508000","remote ()","0.108000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"447","80056.437000","remote ()","0.126000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"630","80062.528000","remote ()","0.133000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"652","80065.718000","remote ()","0.045000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"655","80065.979000","localhost ()","0.004000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"666","80066.013000","controller","0.021000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"681","80066.153000","remote ()","0.019000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"682","80066.155000","localhost ()","0.002000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"683","80066.155000","localhost ()","0.000000","remote ()","ATT","91","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"696","80066.301000","controller","0.020000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"697","80066.301000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"706","80067.603000","remote ()","0.030000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"914","80076.884000","remote ()","0.165000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1261","80088.918000","remote ()","0.047000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1265","80089.788000","remote ()","0.454000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1476","80102.984000","remote ()","0.017000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1692","80117.048000","remote ()","0.212000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1703","80118.210000","remote ()","0.021000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1862","80119.080000","remote ()","0.012000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1890","80124.153000","remote ()","0.230000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1899","80126.183000","remote ()","0.784000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1906","80127.345000","remote ()","0.014000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2078","80132.034000","localhost ()","0.524000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"2109","80132.288000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2120","80132.418000","remote ()","0.037000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"2121","80132.420000","localhost ()","0.002000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"2122","80132.420000","localhost ()","0.000000","remote ()","ATT","128","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"2125","80132.564000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2126","80132.715000","controller","0.151000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"2136","80135.318000","remote ()","0.550000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2142","80136.478000","remote ()","0.057000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2317","80142.278000","remote ()","0.155000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2320","80143.439000","remote ()","0.758000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2506","80149.528000","remote ()","0.406000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2510","80150.398000","remote ()","0.376000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2518","80151.558000","remote ()","0.071000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2530","80154.459000","remote ()","0.231000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2714","80160.551000","remote ()","0.027000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2827","80161.711000","remote ()","0.008000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
