"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"41","57401.995000","0.165000","localhost ()","remote ()","ATT","14","Sent Write Request, Handle: 0x0027 (Unknown)"
"44","57402.350000","0.150000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0027 (Unknown)"
"45","57402.352000","0.002000","localhost ()","remote ()","ATT","15","Sent Write Request, Handle: 0x0029 (Unknown)"
"46","57402.355000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"47","57402.441000","0.086000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"48","57402.546000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"141","57404.462000","0.062000","localhost ()","remote ()","ATT","14","Sent Write Request, Handle: 0x0027 (Unknown)"
"143","57404.825000","0.217000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0027 (Unknown)"
"144","57404.827000","0.002000","localhost ()","remote ()","ATT","15","Sent Write Request, Handle: 0x0029 (Unknown)"
"145","57404.830000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"147","57404.915000","0.060000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"148","57404.918000","0.003000","localhost ()","remote ()","ATT","15","Sent Write Command, Handle: 0x0053 (Unknown)"
"149","57404.920000","0.002000","localhost ()","remote ()","ATT","21","Sent Write Command, Handle: 0x0053 (Unknown)"
"150","57404.921000","0.001000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"151","57404.961000","0.040000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"152","57404.961000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"153","57405.006000","0.045000","remote ()","localhost ()","ATT","17","Rcvd Handle Value Notification, Handle: 0x0053 (Unknown)"
"154","57405.006000","0.000000","remote ()","localhost ()","ATT","15","Rcvd Handle Value Notification, Handle: 0x0053 (Unknown)"
"317","57407.465000","0.151000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"319","57407.811000","0.198000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"327","57408.465000","0.198000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"330","57408.710000","0.192000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"338","57409.466000","0.186000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"343","57409.929000","0.138000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"352","57410.465000","0.139000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"355","57410.870000","0.251000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"361","57411.465000","0.168000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"363","57411.778000","0.257000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"369","57412.465000","0.034000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"370","57412.761000","0.296000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"373","57413.465000","0.142000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"374","57413.573000","0.108000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"379","57414.465000","0.137000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"382","57414.945000","0.138000","localhost ()","remote ()","ATT","13","Sent Write Request, Handle: 0x0029 (Unknown)"
"383","57414.948000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"384","57415.347000","0.399000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"386","57415.357000","0.010000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"388","57415.465000","0.096000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"463","57415.899000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"543","57416.465000","0.105000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"546","57416.946000","0.254000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"550","57417.465000","0.086000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"552","57417.846000","0.243000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"559","57418.465000","0.058000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"562","57418.745000","0.217000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"574","57419.465000","0.032000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"575","57419.646000","0.181000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"580","57420.465000","0.048000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"582","57420.995000","0.393000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"585","57421.466000","0.036000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
"588","57421.776000","0.241000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"593","57422.466000","0.037000","localhost ()","remote ()","ATT","25","Sent Write Command, Handle: 0x0053 (Unknown)"
