"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"30","72696.022000","remote ()","0.209000","localhost ()","ATT","111","Rcvd Handle Value Indication, Handle: 0x001a (Unknown)"
"31","72696.022000","localhost ()","0.000000","remote ()","ATT","10","Sent Handle Value Confirmation, Handle: 0x001a (Unknown)"
"32","72696.311000","remote ()","0.289000","localhost ()","ATT","111","Rcvd Handle Value Indication, Handle: 0x001a (Unknown)"
"33","72696.311000","localhost ()","0.000000","remote ()","ATT","10","Sent Handle Value Confirmation, Handle: 0x001a (Unknown)"
"34","72696.314000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"35","72696.602000","remote ()","0.288000","localhost ()","ATT","111","Rcvd Handle Value Indication, Handle: 0x001a (Unknown)"
"36","72696.602000","localhost ()","0.000000","remote ()","ATT","10","Sent Handle Value Confirmation, Handle: 0x001a (Unknown)"
"37","72696.606000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"38","72696.839000","controller","0.233000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"40","72696.892000","remote ()","0.053000","localhost ()","ATT","111","Rcvd Handle Value Indication, Handle: 0x001a (Unknown)"
"41","72696.892000","localhost ()","0.000000","remote ()","ATT","10","Sent Handle Value Confirmation, Handle: 0x001a (Unknown)"
"42","72697.186000","controller","0.294000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"244","72702.256000","remote ()","0.369000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"257","72709.360000","remote ()","0.404000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"710","72722.556000","remote ()","0.487000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"717","72727.632000","remote ()","0.492000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"876","72732.561000","remote ()","0.352000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"879","72733.576000","remote ()","0.358000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"882","72735.606000","remote ()","0.367000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"889","72740.826000","remote ()","0.322000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1288","72751.991000","remote ()","0.308000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1295","72755.907000","remote ()","0.480000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1300","72760.111000","remote ()","0.652000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1530","72763.882000","remote ()","0.353000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1533","72765.912000","remote ()","0.375000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1546","72770.117000","remote ()","0.528000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1548","72770.987000","remote ()","0.397000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1854","72774.176000","remote ()","0.545000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1858","72777.076000","remote ()","0.415000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2162","72782.297000","remote ()","0.164000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2641","72802.597000","remote ()","0.638000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2718","72805.497000","remote ()","0.505000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2721","72807.527000","remote ()","0.532000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2725","72810.427000","remote ()","0.400000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3027","72813.617000","remote ()","0.581000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3037","72819.562000","remote ()","0.461000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
