"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"250","67899.403000","localhost ()","0.076000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"252","67899.578000","remote ()","0.155000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"253","67899.579000","controller","0.001000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"254","67899.609000","remote ()","0.030000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"255","67899.639000","remote ()","0.030000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"256","67899.641000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"257","67899.644000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"258","67899.700000","remote ()","0.056000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"259","67899.700000","remote ()","0.000000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"261","67899.763000","remote ()","0.019000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"263","67899.791000","remote ()","0.027000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"264","67899.821000","remote ()","0.030000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"265","67899.822000","remote ()","0.001000","localhost ()","ATT","139","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"266","67899.850000","remote ()","0.028000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"271","67900.570000","localhost ()","0.201000","remote ()","ATT","22","Sent Write Command, Handle: 0x0012 (Unknown)"
"272","67900.628000","remote ()","0.058000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"273","67900.630000","localhost ()","0.002000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"274","67900.631000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"275","67900.632000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"276","67900.633000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"277","67900.634000","controller","0.001000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"278","67900.635000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"279","67900.636000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"280","67900.637000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"281","67900.638000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"282","67900.638000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"283","67900.638000","localhost ()","0.000000","remote ()","ATT","59","Sent Write Command, Handle: 0x0012 (Unknown)"
"284","67900.638000","localhost ()","0.000000","remote ()","ATT","14","Sent Write Command, Handle: 0x0012 (Unknown)"
"285","67900.662000","controller","0.024000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"286","67900.662000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"287","67900.690000","controller","0.028000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"288","67900.690000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"289","67900.694000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"290","67900.694000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"291","67900.722000","controller","0.028000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"292","67900.722000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"293","67900.725000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"294","67900.725000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"295","67900.899000","remote ()","0.174000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"296","67900.899000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"299","67901.167000","remote ()","0.203000","localhost ()","ATT","14","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"324","67905.938000","remote ()","0.157000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"326","67906.030000","remote ()","0.015000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"328","67906.031000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"331","67906.079000","controller","0.032000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
