"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"42","55911.746000","0.021000","localhost ()","remote ()","ATT","13","Sent Write Request, Handle: 0x0029 (Unknown)"
"43","55911.816000","0.070000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"44","55911.817000","0.001000","localhost ()","remote ()","ATT","14","Sent Write Request, Handle: 0x0027 (Unknown)"
"45","55911.821000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"46","55911.906000","0.085000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0027 (Unknown)"
"47","55911.907000","0.001000","localhost ()","remote ()","ATT","15","Sent Write Request, Handle: 0x0029 (Unknown)"
"48","55911.909000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"49","55911.996000","0.087000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"50","55912.101000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"138","55914.250000","0.430000","localhost ()","remote ()","ATT","14","Sent Write Request, Handle: 0x0027 (Unknown)"
"139","55914.381000","0.131000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0027 (Unknown)"
"140","55914.382000","0.001000","localhost ()","remote ()","ATT","15","Sent Write Request, Handle: 0x0029 (Unknown)"
"141","55914.387000","0.005000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"143","55914.470000","0.053000","remote ()","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0029 (Unknown)"
"144","55914.471000","0.001000","localhost ()","remote ()","ATT","15","Sent Write Command, Handle: 0x0053 (Unknown)"
"145","55914.472000","0.001000","localhost ()","remote ()","ATT","21","Sent Write Command, Handle: 0x0053 (Unknown)"
"146","55914.474000","0.002000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"147","55914.517000","0.043000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"148","55914.517000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
