"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"41","68486.716000","localhost ()","0.323000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"42","68486.791000","remote ()","0.075000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"43","68486.936000","remote ()","0.145000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"44","68486.940000","localhost ()","0.004000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"45","68486.945000","controller","0.005000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"47","68487.226000","remote ()","0.224000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"49","68487.226000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"50","68487.229000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"53","68487.521000","controller","0.200000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"54","68487.661000","remote ()","0.140000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"55","68487.665000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"56","68487.952000","remote ()","0.287000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"57","68487.955000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"58","68487.957000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"60","68488.097000","remote ()","0.083000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"61","68488.099000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"62","68488.100000","remote ()","0.001000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"65","68488.243000","remote ()","0.026000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"66","68488.245000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"67","68488.248000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"68","68488.386000","remote ()","0.138000","localhost ()","ATT","69","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"69","68488.388000","remote ()","0.002000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"226","68489.582000","localhost ()","0.030000","remote ()","ATT","22","Sent Write Command, Handle: 0x0012 (Unknown)"
"227","68489.841000","controller","0.259000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"229","68489.858000","remote ()","0.008000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"230","68489.858000","controller","0.000000","host","HCI_EVT","13","Rcvd LE Meta (LE Connection Update Complete)"
"233","68489.864000","localhost ()","0.002000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"234","68489.865000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"235","68489.866000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"236","68489.867000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"237","68489.868000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"238","68489.868000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"239","68489.868000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"240","68489.869000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"241","68489.869000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"242","68489.869000","localhost ()","0.000000","remote ()","ATT","43","Sent Write Command, Handle: 0x0012 (Unknown)"
"243","68489.870000","localhost ()","0.001000","remote ()","ATT","14","Sent Write Command, Handle: 0x0012 (Unknown)"
"244","68489.892000","controller","0.022000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"245","68489.892000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"246","68489.919000","controller","0.027000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"247","68489.919000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"248","68489.923000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"249","68489.923000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"250","68489.951000","controller","0.028000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"251","68489.951000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"252","68489.954000","controller","0.003000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"253","68489.954000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"254","68490.030000","controller","0.076000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"256","68490.126000","remote ()","0.096000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"258","68490.552000","remote ()","0.072000","localhost ()","ATT","14","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"264","68491.812000","remote ()","0.763000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"285","68493.822000","remote ()","0.040000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"296","68495.353000","remote ()","0.115000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"298","68495.353000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"300","68495.529000","controller","0.173000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"302","68495.850000","localhost ()","0.321000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
