"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"4711","112753.190000","0.004000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"4723","112753.218000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"4729","112753.254000","0.007000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"4731","112753.258000","0.004000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"4732","112753.291000","0.033000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4737","112753.315000","0.006000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 23"
"4738","112753.315000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"4739","112753.358000","0.043000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4742","112753.375000","0.008000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","23","Rcvd Read By Group Type Response, Attribute List Length: 2, Generic Access Profile, Generic Attribute Profile"
"4743","112753.375000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0010..0xffff"
"4746","112753.433000","0.056000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"4747","112753.433000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0016..0xffff"
"4748","112753.437000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4752","112753.489000","0.029000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4757","112753.495000","0.004000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Device Information"
"4758","112753.495000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x000c..0x000f"
"4761","112753.554000","0.047000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"4762","112753.554000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x000f..0x000f"
"4763","112753.555000","0.001000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4765","112753.600000","0.045000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4768","112753.615000","0.015000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"4769","112753.615000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Write Request, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"4771","112753.670000","0.043000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4775","112753.674000","0.004000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x000f (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"4784","112753.676000","0.002000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0010..0x0015"
"4786","112753.729000","0.047000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4789","112753.755000","0.024000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 1, Unknown"
"4790","112753.755000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0013..0x0015"
"4793","112753.812000","0.034000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4795","112753.816000","0.004000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 1, Unknown"
"4796","112753.816000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0016..0xffff"
"4798","112753.851000","0.013000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4803","112753.877000","0.022000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 3, System ID, Model Number String, Serial Number String"
"4804","112753.877000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x001d..0xffff"
"4806","112753.935000","0.058000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 3, Firmware Revision String, Hardware Revision String, Software Revision String"
"4807","112753.935000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0023..0xffff"
"4808","112753.938000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4809","112753.989000","0.051000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4812","112753.996000","0.007000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","32","Rcvd Read By Type Response, Attribute List Length: 3, Manufacturer Name String, IEEE 11073-20601 Regulatory Certification Data List, PnP ID"
"4813","112753.996000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0029..0xffff"
"4816","112754.032000","0.028000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4825","112754.056000","0.008000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","25","Rcvd Read By Type Response, Attribute List Length: 2, Unknown, Unknown"
"4826","112754.056000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x002d..0xffff"
"4829","112754.112000","0.029000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4831","112754.117000","0.005000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0x002d (Device Information: Unknown: Unknown)"
"4832","112754.118000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Find Information Request, Handles: 0x0013..0x0013"
"4833","112754.148000","0.030000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4837","112754.175000","0.016000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x0013 (Unknown: Unknown: Client Characteristic Configuration)"
"4838","112754.175000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","14","Sent Write Request, Handle: 0x0013 (Unknown: Unknown: Client Characteristic Configuration)"
"4841","112754.212000","0.028000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"4846","112754.236000","0.017000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","ATT","10","Rcvd Write Response, Handle: 0x0013 (Unknown: Unknown: Client Characteristic Configuration)"
"4847","112754.236000","0.000000","TexasIns_7f:84:d2 (KN-550BT 110)","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"4848","112754.236000","0.000000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","ATT","12","Sent Read Request, Handle: 0x001a (Device Information: Model Number String)"
"4849","112754.236000","0.000000","host","controller","HCI_CMD","18","Sent LE Connection Update"
"4850","112754.237000","0.001000","localhost ()","TexasIns_7f:84:d2 (KN-550BT 110)","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"4852","112754.268000","0.026000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
