"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"324","153246.392000","0.075000","remote ()","localhost ()","ATT","16","Rcvd Handle Value Notification, Handle: 0x004a (Unknown)"
"325","153246.419000","0.027000","localhost ()","remote ()","ATT","21","Sent Write Command, Handle: 0x004d (Unknown)"
"326","153246.480000","0.061000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"328","153246.483000","0.003000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"329","153246.484000","0.001000","localhost ()","remote ()","ATT","21","Sent Write Command, Handle: 0x004d (Unknown)"
"331","153246.572000","0.075000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"332","153246.677000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"353","153249.554000","0.012000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"354","153249.722000","0.168000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"355","153249.792000","0.070000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"522","153251.549000","0.000000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"528","153251.569000","0.008000","remote ()","localhost ()","ATT","14","Rcvd Handle Value Notification, Handle: 0x0053 (Unknown)"
"529","153251.631000","0.062000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"531","153251.659000","0.028000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"538","153252.529000","0.056000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"539","153252.775000","0.246000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"541","153252.785000","0.010000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"546","153254.527000","0.162000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"547","153254.718000","0.191000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"548","153254.823000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"550","153255.527000","0.143000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"551","153255.752000","0.225000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"552","153255.824000","0.072000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"556","153256.530000","0.141000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"559","153256.788000","0.099000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"560","153256.893000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"573","153258.529000","0.003000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"574","153258.723000","0.194000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"575","153258.769000","0.046000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"584","153259.530000","0.118000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"585","153259.758000","0.228000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"586","153259.863000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
