"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"46","153917.529000","0.217000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"50","153918.022000","0.083000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"51","153918.127000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"52","153918.530000","0.403000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"53","153918.607000","0.077000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"54","153918.691000","0.084000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"59","153919.012000","0.185000","remote ()","localhost ()","ATT","14","Rcvd Handle Value Notification, Handle: 0x0053 (Unknown)"
"60","153919.531000","0.519000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"61","153919.597000","0.066000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"62","153919.678000","0.081000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"219","153921.545000","0.000000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"228","153921.982000","0.069000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"229","153922.087000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"239","153923.467000","0.064000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"240","153923.530000","0.063000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
"241","153923.602000","0.072000","remote ()","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x004d (Unknown)"
"242","153923.707000","0.105000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"244","153923.872000","0.121000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"247","153924.279000","0.021000","remote ()","localhost ()","ATT","25","Rcvd Handle Value Notification, Handle: 0x0044 (Unknown)"
"251","153924.531000","0.201000","localhost ()","remote ()","ATT","51","Sent Write Command, Handle: 0x004d (Unknown)"
