"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"384","494500.267000","0.000000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"395","494500.286000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"410","494500.383000","0.019000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"411","494500.383000","0.000000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"415","494500.442000","0.032000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"427","494500.503000","0.008000","controller","host","HCI_EVT","14","Rcvd LE Meta (LE Data Length Change)"
"428","494500.504000","0.001000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 527"
"441","494500.564000","0.023000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 247"
"442","494500.564000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"444","494500.599000","0.031000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"449","494500.623000","0.010000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","35","Rcvd Read By Group Type Response, Attribute List Length: 4, Generic Access Profile, Generic Attribute Profile, Device Information, Dialog Semiconductor GmbH"
"450","494500.623000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x002b..0xffff"
"456","494500.647000","0.011000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"467","494500.715000","0.011000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"468","494500.715000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x003c..0xffff"
"474","494500.741000","0.015000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"478","494500.774000","0.023000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0xffff (Unknown: Unknown)"
"479","494500.774000","0.000000","localhost ()","e3:60:58:e1:51:1c (Govee_H5074_511C)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0006..0x0009"
"485","494500.793000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"491","494500.834000","0.007000","e3:60:58:e1:51:1c (Govee_H5074_511C)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
