"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"76","71049.540000","remote ()","0.010000","localhost ()","ATT","14","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"84","71053.138000","remote ()","0.081000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"86","71053.138000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"88","71053.220000","controller","0.079000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"90","71053.599000","controller","0.379000","host","HCI_EVT","13","Rcvd LE Meta (LE Connection Update Complete)"
"94","71055.198000","localhost ()","0.966000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"96","71055.490000","controller","0.230000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"98","71055.628000","remote ()","0.138000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"99","71055.633000","localhost ()","0.005000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"100","71055.924000","controller","0.291000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"102","71056.352000","remote ()","0.089000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"103","71056.355000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"104","71056.498000","remote ()","0.143000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"105","71056.500000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"106","71056.502000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"107","71056.644000","remote ()","0.142000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"108","71056.789000","remote ()","0.145000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"109","71056.934000","remote ()","0.145000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"110","71057.077000","remote ()","0.143000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"111","71057.082000","remote ()","0.005000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"112","71057.082000","remote ()","0.000000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"113","71057.223000","remote ()","0.141000","localhost ()","ATT","101","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"114","71057.224000","remote ()","0.001000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"116","71057.512000","remote ()","0.249000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"117","71058.113000","localhost ()","0.601000","remote ()","ATT","22","Sent Write Command, Handle: 0x0012 (Unknown)"
"212","71058.385000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"270","71058.527000","remote ()","0.030000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"271","71058.528000","remote ()","0.001000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"273","71058.528000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
