"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"44","68346.871000","localhost ()","0.157000","remote ()","ATT","25","Sent Write Command, Handle: 0x0012 (Unknown)"
"47","68347.300000","remote ()","0.224000","localhost ()","ATT","26","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"48","68347.304000","localhost ()","0.004000","remote ()","ATT","15","Sent Write Command, Handle: 0x0012 (Unknown)"
"49","68347.308000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"50","68347.590000","remote ()","0.282000","localhost ()","L2CAP","21","Rcvd Connection Parameter Update Request"
"52","68347.590000","localhost ()","0.000000","remote ()","L2CAP","15","Sent Connection Parameter Update Response (Accepted)"
"53","68347.594000","controller","0.004000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"56","68347.735000","remote ()","0.109000","localhost ()","ATT","19","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"57","68347.738000","remote ()","0.003000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"58","68347.881000","remote ()","0.143000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"59","68347.883000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"60","68347.889000","controller","0.006000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"64","68348.027000","remote ()","0.038000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"65","68348.028000","remote ()","0.001000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"66","68348.172000","remote ()","0.144000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"69","68348.316000","remote ()","0.069000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"70","68348.318000","remote ()","0.002000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"71","68348.322000","remote ()","0.004000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"72","68348.462000","remote ()","0.140000","localhost ()","ATT","194","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"77","68348.606000","remote ()","0.004000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"78","68348.606000","remote ()","0.000000","localhost ()","ATT","21","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"231","68349.394000","localhost ()","0.148000","remote ()","ATT","22","Sent Write Command, Handle: 0x0012 (Unknown)"
"232","68349.530000","controller","0.136000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"235","68349.620000","remote ()","0.064000","localhost ()","ATT","18","Rcvd Handle Value Notification, Handle: 0x0017 (Unknown)"
"236","68349.622000","localhost ()","0.002000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"237","68349.623000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"238","68349.624000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"239","68349.625000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"240","68349.626000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"241","68349.627000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"242","68349.627000","localhost ()","0.000000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"243","68349.628000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"244","68349.629000","localhost ()","0.001000","remote ()","ATT","194","Sent Write Command, Handle: 0x0012 (Unknown)"
"245","68349.630000","localhost ()","0.001000","remote ()","ATT","59","Sent Write Command, Handle: 0x0012 (Unknown)"
"246","68349.630000","localhost ()","0.000000","remote ()","ATT","14","Sent Write Command, Handle: 0x0012 (Unknown)"
"247","68349.768000","controller","0.138000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"248","68349.768000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"249","68349.912000","controller","0.144000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"250","68349.912000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"251","68349.917000","controller","0.005000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
