"No.","Time","Delta Time","Source","Destination","Protocol","Length","Info"
"1422","367023.844000","0.004000","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Enhanced Connection Complete)"
"1433","367023.882000","0.000000","host","controller","HCI_CMD","6","Sent Read Remote Version Information"
"1438","367023.897000","0.000000","controller","host","HCI_EVT","11","Rcvd Read Remote Version Information Complete"
"1439","367023.897000","0.000000","host","controller","HCI_CMD","6","Sent LE Read Remote Features"
"1450","367024.074000","0.000000","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Read Remote Features Complete)"
"1451","367024.076000","0.002000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","L2CAP","16","Sent "
"1452","367024.078000","0.002000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","12","Sent Exchange MTU Request, Client Rx MTU: 185"
"1454","367024.106000","0.024000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1455","367024.106000","0.000000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1456","367024.136000","0.030000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","L2CAP","19","Rcvd Command Reject"
"1457","367024.136000","0.000000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","12","Rcvd Exchange MTU Response, Server Rx MTU: 185"
"1458","367024.136000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0001..0xffff"
"1459","367024.194000","0.058000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Generic Attribute Profile"
"1460","367024.194000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x0005..0xffff"
"1461","367024.198000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1462","367024.232000","0.034000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1465","367024.256000","0.024000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","17","Rcvd Read By Group Type Response, Attribute List Length: 1, Generic Access Profile"
"1466","367024.256000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x000a..0xffff"
"1467","367024.314000","0.058000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","31","Rcvd Read By Group Type Response, Attribute List Length: 1, Unknown"
"1468","367024.314000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","16","Sent Read By Group Type Request, GATT Primary Service Declaration, Handles: 0x000e..0xffff"
"1469","367024.318000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1470","367024.374000","0.056000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","14","Rcvd Error Response - Attribute Not Found, Handle: 0x000e (Unknown: Unknown)"
"1471","367024.374000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","16","Sent Read By Type Request, Device Name, Handles: 0x0005..0x0009"
"1472","367024.377000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1473","367024.434000","0.057000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","28","Rcvd Read By Type Response, Attribute List Length: 1"
"1474","367024.434000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","16","Sent Read By Type Request, GATT Characteristic Declaration, Handles: 0x0001..0x0004"
"1475","367024.438000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1476","367024.494000","0.056000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","18","Rcvd Read By Type Response, Attribute List Length: 1, Service Changed"
"1477","367024.494000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","14","Sent Find Information Request, Handles: 0x0004..0x0004"
"1478","367024.498000","0.004000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1481","367024.554000","0.047000","5d:0a:9e:46:b6:39 (BPM Connect E4)","localhost ()","ATT","15","Rcvd Find Information Response, Handle: 0x0004 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"1482","367024.554000","0.000000","localhost ()","5d:0a:9e:46:b6:39 (BPM Connect E4)","ATT","14","Sent Write Request, Handle: 0x0004 (Generic Attribute Profile: Service Changed: Client Characteristic Configuration)"
"1483","367024.557000","0.003000","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
